enrollment_id,count_access_browser,count_access_server,count_navigate_server,count_problem_browser,count_problem_server,count_page_close_browser,count_video_browser,count_discussion_server,count_wiki_server
104800,0.0,5.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0
104801,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
104806,15.0,56.0,33.0,165.0,17.0,0.0,1.0,9.0,1.0
104808,0.0,10.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
104811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104813,0.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0
104819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104821,1.0,3.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0
104823,0.0,10.0,1.0,9.0,0.0,9.0,1.0,0.0,0.0
104824,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104825,4.0,2.0,4.0,49.0,1.0,1.0,1.0,3.0,1.0
104829,6.0,3.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0
104830,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104834,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
104837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104849,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104850,3.0,11.0,6.0,3.0,1.0,5.0,3.0,1.0,1.0
104851,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
104853,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
104857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104859,0.0,7.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0
104862,0.0,4.0,11.0,5.0,1.0,2.0,0.0,4.0,3.0
104863,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
104869,1.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
104871,0.0,20.0,6.0,23.0,7.0,15.0,3.0,1.0,0.0
104872,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104877,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104880,2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
104883,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
104889,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
104892,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104895,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104896,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
104897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104901,0.0,24.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0
104902,2.0,13.0,2.0,0.0,0.0,12.0,5.0,3.0,0.0
104909,0.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0
104912,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
104916,5.0,18.0,3.0,15.0,1.0,9.0,0.0,0.0,0.0
104920,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104922,9.0,8.0,4.0,6.0,0.0,4.0,3.0,3.0,0.0
104925,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104929,1.0,4.0,6.0,4.0,2.0,3.0,0.0,0.0,0.0
104931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104935,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
104936,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
104938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104941,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104942,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
104943,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
104945,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
104947,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104948,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104952,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
104954,0.0,3.0,13.0,0.0,0.0,1.0,0.0,26.0,1.0
104958,0.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0
104959,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
104966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104968,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
104969,0.0,44.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0
104971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104977,1.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0
104979,0.0,5.0,8.0,3.0,1.0,4.0,2.0,7.0,1.0
104982,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104984,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
104987,13.0,26.0,4.0,134.0,2.0,1.0,0.0,0.0,0.0
104990,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0
104991,1.0,43.0,11.0,6.0,0.0,24.0,0.0,0.0,0.0
104994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104996,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105004,13.0,22.0,11.0,17.0,2.0,12.0,2.0,0.0,0.0
105008,6.0,17.0,13.0,0.0,0.0,13.0,0.0,2.0,1.0
105014,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
105016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105018,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
105022,2.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0
105024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105030,0.0,9.0,5.0,0.0,0.0,5.0,3.0,1.0,1.0
105031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
105035,28.0,111.0,30.0,44.0,7.0,26.0,12.0,6.0,0.0
105036,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105037,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105055,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0
105057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105059,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
105060,1.0,7.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0
105061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105062,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105065,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
105066,1.0,10.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0
105068,6.0,8.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0
105071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105073,3.0,16.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
105075,2.0,22.0,10.0,14.0,2.0,18.0,1.0,0.0,4.0
105082,0.0,6.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0
105086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105093,0.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
105096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105100,0.0,9.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0
105101,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105105,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105107,3.0,5.0,1.0,11.0,3.0,5.0,1.0,0.0,0.0
105111,6.0,24.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0
105112,32.0,7.0,8.0,94.0,8.0,4.0,0.0,2.0,1.0
105113,2.0,14.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0
105119,0.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
105125,0.0,6.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0
105129,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105133,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105137,1.0,59.0,12.0,28.0,4.0,25.0,16.0,8.0,2.0
105142,0.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
105150,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105154,7.0,11.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
105155,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105156,3.0,9.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0
105161,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105162,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105163,1.0,46.0,7.0,67.0,3.0,38.0,13.0,4.0,3.0
105168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105173,0.0,44.0,4.0,9.0,1.0,10.0,5.0,0.0,0.0
105177,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
105178,0.0,34.0,18.0,24.0,2.0,4.0,0.0,34.0,8.0
105180,2.0,7.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0
105184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105185,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
105186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105187,4.0,34.0,11.0,7.0,0.0,16.0,1.0,5.0,0.0
105188,135.0,111.0,26.0,111.0,20.0,81.0,66.0,46.0,3.0
105197,3.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
105198,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
105199,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105203,25.0,21.0,3.0,44.0,2.0,15.0,12.0,0.0,0.0
105205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105206,0.0,9.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0
105208,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
105210,0.0,8.0,3.0,0.0,0.0,6.0,4.0,5.0,0.0
105216,0.0,21.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0
105217,0.0,8.0,6.0,0.0,0.0,3.0,1.0,3.0,3.0
105218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105230,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105234,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
105235,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105239,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
105240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105242,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105243,6.0,6.0,6.0,14.0,3.0,4.0,0.0,0.0,0.0
105244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105246,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
105248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105256,3.0,10.0,8.0,8.0,2.0,1.0,0.0,0.0,3.0
105257,46.0,31.0,13.0,26.0,5.0,2.0,10.0,4.0,1.0
105260,2.0,6.0,4.0,15.0,1.0,1.0,0.0,0.0,0.0
105262,1.0,18.0,7.0,18.0,1.0,10.0,4.0,10.0,0.0
105266,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
105271,12.0,27.0,9.0,0.0,0.0,13.0,5.0,1.0,1.0
105273,0.0,14.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0
105276,1.0,94.0,31.0,22.0,2.0,32.0,8.0,113.0,4.0
105278,1.0,21.0,7.0,0.0,0.0,16.0,5.0,0.0,0.0
105279,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
105284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105286,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0
105290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105293,0.0,7.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0
105295,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
105297,1.0,28.0,3.0,20.0,1.0,22.0,15.0,3.0,0.0
105301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105304,13.0,13.0,6.0,0.0,0.0,10.0,5.0,0.0,1.0
105306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0
105318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105324,6.0,3.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0
105345,0.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
105349,142.0,138.0,40.0,123.0,4.0,4.0,35.0,58.0,3.0
105360,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105365,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
105366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105368,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105374,0.0,45.0,3.0,51.0,6.0,0.0,0.0,0.0,0.0
105375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105381,0.0,8.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0
105382,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105389,0.0,23.0,3.0,0.0,0.0,9.0,8.0,0.0,0.0
105391,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0
105394,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105400,0.0,11.0,5.0,0.0,0.0,5.0,2.0,3.0,0.0
105403,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
105405,2.0,7.0,7.0,12.0,1.0,6.0,2.0,1.0,0.0
105407,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105408,0.0,7.0,5.0,3.0,1.0,4.0,3.0,0.0,1.0
105409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105417,8.0,13.0,16.0,19.0,0.0,11.0,3.0,5.0,1.0
105426,0.0,33.0,5.0,9.0,0.0,17.0,8.0,0.0,2.0
105430,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
105435,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105445,10.0,53.0,19.0,104.0,13.0,19.0,5.0,3.0,0.0
105447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105451,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105453,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105454,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105455,0.0,19.0,2.0,8.0,0.0,16.0,4.0,17.0,0.0
105456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105461,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105464,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105465,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105470,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
105473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105479,0.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0
105480,1.0,8.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0
105483,0.0,37.0,15.0,24.0,1.0,24.0,11.0,4.0,0.0
105484,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105485,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
105489,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105491,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
105492,6.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0
105495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105497,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105505,0.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
105508,0.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0
105513,7.0,14.0,10.0,15.0,1.0,8.0,2.0,5.0,2.0
105514,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
105517,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
105518,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105521,0.0,43.0,24.0,17.0,3.0,24.0,10.0,57.0,2.0
105524,0.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0
105525,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0
105526,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105527,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
105528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105530,0.0,8.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0
105532,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105541,0.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
105544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105549,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
105550,8.0,18.0,14.0,4.0,3.0,7.0,1.0,22.0,4.0
105551,6.0,23.0,1.0,4.0,2.0,8.0,5.0,0.0,0.0
105552,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
105560,5.0,5.0,1.0,12.0,2.0,4.0,1.0,4.0,0.0
105561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105576,3.0,33.0,19.0,20.0,0.0,23.0,4.0,25.0,4.0
105577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105579,1.0,26.0,10.0,18.0,3.0,0.0,0.0,0.0,1.0
105592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105596,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105614,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105615,24.0,36.0,20.0,32.0,1.0,21.0,6.0,5.0,2.0
105616,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105626,1.0,21.0,10.0,0.0,0.0,14.0,5.0,14.0,0.0
105628,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
105633,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105634,0.0,6.0,7.0,2.0,0.0,4.0,1.0,7.0,1.0
105636,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
105637,0.0,5.0,3.0,0.0,0.0,2.0,1.0,10.0,0.0
105638,4.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0
105642,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105644,4.0,8.0,4.0,0.0,0.0,6.0,3.0,3.0,1.0
105646,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
105647,9.0,22.0,3.0,0.0,0.0,13.0,4.0,0.0,0.0
105649,3.0,9.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0
105651,1.0,31.0,10.0,10.0,1.0,18.0,2.0,2.0,2.0
105652,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105653,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105656,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105658,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
105666,1.0,12.0,11.0,0.0,0.0,6.0,3.0,4.0,1.0
105669,3.0,12.0,3.0,0.0,0.0,8.0,3.0,3.0,0.0
105671,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
105672,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
105678,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105685,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
105690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105694,5.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
105696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105700,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
105701,0.0,13.0,3.0,18.0,0.0,9.0,3.0,0.0,0.0
105703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
105707,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105719,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105722,0.0,15.0,7.0,3.0,1.0,4.0,3.0,2.0,4.0
105723,0.0,12.0,7.0,0.0,0.0,9.0,1.0,0.0,0.0
105724,0.0,23.0,6.0,0.0,0.0,13.0,2.0,0.0,0.0
105729,12.0,20.0,4.0,13.0,7.0,1.0,0.0,3.0,0.0
105730,9.0,15.0,17.0,4.0,0.0,9.0,5.0,4.0,2.0
105731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105735,4.0,15.0,7.0,3.0,1.0,10.0,2.0,1.0,1.0
105737,0.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0
105742,0.0,7.0,6.0,0.0,0.0,1.0,1.0,10.0,0.0
105743,0.0,10.0,5.0,0.0,0.0,6.0,1.0,3.0,0.0
105747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105751,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105753,0.0,10.0,4.0,13.0,5.0,0.0,0.0,0.0,0.0
105754,10.0,22.0,8.0,4.0,2.0,14.0,4.0,6.0,1.0
105755,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
105760,2.0,14.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0
105769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105771,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
105772,30.0,11.0,3.0,25.0,5.0,1.0,9.0,2.0,0.0
105774,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105775,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105778,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105779,7.0,4.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0
105784,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
105788,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105793,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
105795,11.0,63.0,11.0,7.0,1.0,28.0,5.0,1.0,1.0
105796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
105800,0.0,37.0,10.0,0.0,0.0,3.0,2.0,2.0,0.0
105805,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
105806,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
105810,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105812,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
105815,4.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
105816,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
105817,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105822,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
105824,5.0,20.0,10.0,1.0,1.0,15.0,1.0,2.0,2.0
105825,10.0,18.0,4.0,10.0,3.0,1.0,0.0,0.0,0.0
105828,0.0,16.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
105829,9.0,35.0,46.0,28.0,3.0,31.0,9.0,7.0,4.0
105833,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
105834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
