enrollment_id,drop_rate,completion_rate
100231,1.0,0.0
100238,1.0,0.0
100242,0.0,1.0
100251,1.0,0.0
100261,1.0,0.0
100267,1.0,0.0
100269,1.0,0.0
100273,1.0,0.0
198745,1.0,0.0
100274,1.0,0.0
100276,0.5,0.5
122875,0.5,0.5
100277,1.0,0.0
108793,1.0,0.0
100284,1.0,0.0
100285,1.0,0.0
100292,1.0,0.0
100293,1.0,0.0
100296,1.0,0.0
100297,1.0,0.0
100302,1.0,0.0
100303,1.0,0.0
100304,0.5,0.5
112699,0.5,0.5
100306,1.0,0.0
100308,1.0,0.0
100309,1.0,0.0
100316,1.0,0.0
100321,1.0,0.0
100328,1.0,0.0
100322,1.0,0.0
100325,1.0,0.0
100326,1.0,0.0
100327,1.0,0.0
100332,1.0,0.0
100334,1.0,0.0
100337,1.0,0.0
100338,1.0,0.0
100339,1.0,0.0
100340,1.0,0.0
100341,1.0,0.0
100359,1.0,0.0
100363,1.0,0.0
186430,1.0,0.0
100367,1.0,0.0
100369,1.0,0.0
100370,1.0,0.0
100373,1.0,0.0
100372,1.0,0.0
100379,1.0,0.0
100393,1.0,0.0
109474,1.0,0.0
100396,1.0,0.0
100405,1.0,0.0
100409,1.0,0.0
147736,1.0,0.0
183908,1.0,0.0
100414,1.0,0.0
100415,1.0,0.0
100416,1.0,0.0
100421,1.0,0.0
100423,1.0,0.0
100424,1.0,0.0
100425,1.0,0.0
100427,0.6666666666666666,0.3333333333333333
111110,0.6666666666666666,0.3333333333333333
156729,0.6666666666666666,0.3333333333333333
100431,1.0,0.0
100433,0.0,1.0
100436,1.0,0.0
100437,0.0,1.0
100441,1.0,0.0
100444,1.0,0.0
100446,1.0,0.0
100447,1.0,0.0
100449,1.0,0.0
100452,1.0,0.0
100464,1.0,0.0
100478,1.0,0.0
100479,1.0,0.0
100483,1.0,0.0
100491,1.0,0.0
100497,1.0,0.0
108195,1.0,0.0
100499,1.0,0.0
100501,1.0,0.0
100502,1.0,0.0
100505,1.0,0.0
100507,1.0,0.0
100511,1.0,0.0
100515,1.0,0.0
100516,1.0,0.0
100520,1.0,0.0
100522,1.0,0.0
100524,1.0,0.0
100528,1.0,0.0
100529,1.0,0.0
100534,1.0,0.0
100536,1.0,0.0
100538,1.0,0.0
100542,1.0,0.0
100554,1.0,0.0
100545,1.0,0.0
100546,1.0,0.0
100550,1.0,0.0
100551,1.0,0.0
100620,1.0,0.0
100644,1.0,0.0
100555,1.0,0.0
100556,1.0,0.0
100560,1.0,0.0
100561,1.0,0.0
100571,1.0,0.0
100576,0.0,1.0
100579,0.0,1.0
100585,1.0,0.0
100586,1.0,0.0
100587,1.0,0.0
100613,1.0,0.0
100588,1.0,0.0
100590,1.0,0.0
100591,1.0,0.0
100593,1.0,0.0
100594,0.0,1.0
100604,1.0,0.0
100606,1.0,0.0
100612,1.0,0.0
100614,1.0,0.0
121560,1.0,0.0
100615,1.0,0.0
100618,1.0,0.0
100624,1.0,0.0
100631,1.0,0.0
100632,1.0,0.0
100639,1.0,0.0
100642,1.0,0.0
100643,1.0,0.0
134969,1.0,0.0
100646,1.0,0.0
100647,1.0,0.0
100649,1.0,0.0
178552,1.0,0.0
100651,1.0,0.0
100652,1.0,0.0
100654,1.0,0.0
100657,1.0,0.0
100658,1.0,0.0
100659,1.0,0.0
100663,1.0,0.0
150312,1.0,0.0
100660,1.0,0.0
100661,1.0,0.0
100669,1.0,0.0
100671,1.0,0.0
100673,1.0,0.0
100676,1.0,0.0
142559,1.0,0.0
100677,0.0,1.0
100681,1.0,0.0
100694,1.0,0.0
100696,1.0,0.0
100698,1.0,0.0
100703,1.0,0.0
100706,0.5,0.5
106948,0.5,0.5
100712,1.0,0.0
109019,1.0,0.0
100714,1.0,0.0
100715,1.0,0.0
100725,1.0,0.0
100716,1.0,0.0
100717,1.0,0.0
100719,1.0,0.0
142308,1.0,0.0
100720,1.0,0.0
100726,1.0,0.0
100734,1.0,0.0
100738,1.0,0.0
100739,1.0,0.0
100746,1.0,0.0
100750,1.0,0.0
121580,1.0,0.0
100751,1.0,0.0
100761,1.0,0.0
100766,1.0,0.0
100767,1.0,0.0
100768,1.0,0.0
100773,1.0,0.0
100776,1.0,0.0
100780,1.0,0.0
100790,1.0,0.0
100797,1.0,0.0
100801,1.0,0.0
100802,1.0,0.0
100807,1.0,0.0
124311,1.0,0.0
165734,1.0,0.0
165760,1.0,0.0
100808,1.0,0.0
100809,1.0,0.0
100813,1.0,0.0
100815,0.0,1.0
100816,1.0,0.0
100828,1.0,0.0
100820,1.0,0.0
100821,1.0,0.0
163064,1.0,0.0
100826,1.0,0.0
100829,1.0,0.0
100830,1.0,0.0
100836,1.0,0.0
100848,1.0,0.0
100849,1.0,0.0
100837,1.0,0.0
100839,1.0,0.0
100842,1.0,0.0
100845,1.0,0.0
100850,0.0,1.0
100852,0.0,1.0
100853,1.0,0.0
100854,1.0,0.0
100864,1.0,0.0
100921,1.0,0.0
100880,1.0,0.0
100881,0.0,1.0
100883,0.5,0.5
153455,0.5,0.5
100886,1.0,0.0
100887,1.0,0.0
100888,1.0,0.0
100889,1.0,0.0
100899,1.0,0.0
100904,1.0,0.0
100910,0.5,0.5
197837,0.5,0.5
100914,1.0,0.0
100918,1.0,0.0
100924,1.0,0.0
100925,1.0,0.0
100934,1.0,0.0
100940,1.0,0.0
100941,1.0,0.0
108124,1.0,0.0
100947,1.0,0.0
100950,1.0,0.0
100952,1.0,0.0
100955,1.0,0.0
100958,1.0,0.0
100962,1.0,0.0
100965,1.0,0.0
100970,1.0,0.0
100972,1.0,0.0
128762,1.0,0.0
151744,1.0,0.0
100975,1.0,0.0
100976,1.0,0.0
100986,1.0,0.0
100977,0.5,0.5
145046,0.5,0.5
100978,1.0,0.0
100981,1.0,0.0
100985,1.0,0.0
100988,1.0,0.0
100995,0.8571428571428571,0.14285714285714285
140265,0.8571428571428571,0.14285714285714285
140675,0.8571428571428571,0.14285714285714285
194917,0.8571428571428571,0.14285714285714285
194921,0.8571428571428571,0.14285714285714285
194927,0.8571428571428571,0.14285714285714285
196811,0.8571428571428571,0.14285714285714285
100998,1.0,0.0
101004,1.0,0.0
101010,1.0,0.0
101013,1.0,0.0
101020,1.0,0.0
169272,1.0,0.0
101021,1.0,0.0
101024,0.0,1.0
101029,1.0,0.0
101030,1.0,0.0
101034,1.0,0.0
101035,1.0,0.0
101037,1.0,0.0
101038,1.0,0.0
101039,1.0,0.0
101040,1.0,0.0
101051,1.0,0.0
101055,1.0,0.0
108619,1.0,0.0
101058,1.0,0.0
101065,1.0,0.0
101066,1.0,0.0
107354,1.0,0.0
101073,1.0,0.0
101085,1.0,0.0
101089,1.0,0.0
101099,1.0,0.0
101104,1.0,0.0
101105,1.0,0.0
101150,1.0,0.0
101110,1.0,0.0
101113,1.0,0.0
101124,1.0,0.0
101127,1.0,0.0
101129,1.0,0.0
101135,1.0,0.0
101136,1.0,0.0
101158,1.0,0.0
101162,1.0,0.0
101164,1.0,0.0
101172,1.0,0.0
101177,1.0,0.0
101194,1.0,0.0
101224,1.0,0.0
101226,1.0,0.0
101227,1.0,0.0
101229,1.0,0.0
101233,1.0,0.0
101234,1.0,0.0
101238,1.0,0.0
101242,1.0,0.0
110035,1.0,0.0
101243,1.0,0.0
101250,1.0,0.0
101244,1.0,0.0
101246,1.0,0.0
101270,1.0,0.0
101276,1.0,0.0
101277,1.0,0.0
101278,1.0,0.0
101281,1.0,0.0
101285,1.0,0.0
101289,1.0,0.0
101291,1.0,0.0
101293,1.0,0.0
101294,0.5,0.5
188239,0.5,0.5
101297,1.0,0.0
101300,1.0,0.0
101301,1.0,0.0
101302,1.0,0.0
101307,1.0,0.0
101310,1.0,0.0
194907,1.0,0.0
101311,1.0,0.0
101312,1.0,0.0
101313,1.0,0.0
101318,1.0,0.0
101323,1.0,0.0
101325,1.0,0.0
101331,1.0,0.0
101332,1.0,0.0
101338,1.0,0.0
101342,1.0,0.0
101344,1.0,0.0
101347,1.0,0.0
101352,1.0,0.0
101353,0.0,1.0
103512,0.0,1.0
101354,1.0,0.0
101360,1.0,0.0
101364,1.0,0.0
137532,1.0,0.0
101365,1.0,0.0
101366,1.0,0.0
101370,1.0,0.0
101374,0.5,0.5
105133,0.5,0.5
101384,1.0,0.0
135229,1.0,0.0
101386,1.0,0.0
101387,1.0,0.0
101389,0.5,0.5
156563,0.5,0.5
101393,1.0,0.0
108739,1.0,0.0
101397,1.0,0.0
101398,1.0,0.0
101399,1.0,0.0
101400,1.0,0.0
101410,1.0,0.0
101411,1.0,0.0
101412,1.0,0.0
101419,1.0,0.0
101420,1.0,0.0
101421,1.0,0.0
101428,1.0,0.0
101433,0.75,0.25
135627,0.75,0.25
135637,0.75,0.25
180534,0.75,0.25
101439,1.0,0.0
101442,0.6666666666666666,0.3333333333333333
150713,0.6666666666666666,0.3333333333333333
172996,0.6666666666666666,0.3333333333333333
101447,1.0,0.0
101449,1.0,0.0
186023,1.0,0.0
101450,1.0,0.0
101456,1.0,0.0
101461,1.0,0.0
101465,1.0,0.0
101467,1.0,0.0
101469,1.0,0.0
134141,1.0,0.0
101474,1.0,0.0
101484,1.0,0.0
101486,1.0,0.0
101489,1.0,0.0
101490,1.0,0.0
101493,0.0,1.0
101494,1.0,0.0
152720,1.0,0.0
101495,1.0,0.0
101496,1.0,0.0
101498,1.0,0.0
101504,0.3333333333333333,0.6666666666666666
122562,0.3333333333333333,0.6666666666666666
195438,0.3333333333333333,0.6666666666666666
101505,1.0,0.0
101506,0.0,1.0
101508,1.0,0.0
108014,1.0,0.0
101512,1.0,0.0
101515,1.0,0.0
101516,1.0,0.0
101523,1.0,0.0
101535,1.0,0.0
101545,1.0,0.0
101554,1.0,0.0
134891,1.0,0.0
101557,1.0,0.0
101563,1.0,0.0
101566,1.0,0.0
101567,1.0,0.0
101570,1.0,0.0
101574,1.0,0.0
101578,0.0,1.0
101579,1.0,0.0
101582,1.0,0.0
101586,1.0,0.0
101590,0.0,1.0
123939,0.0,1.0
101593,1.0,0.0
101594,1.0,0.0
102091,1.0,0.0
101597,1.0,0.0
101601,1.0,0.0
101602,1.0,0.0
101604,0.0,1.0
101605,1.0,0.0
101614,1.0,0.0
101617,1.0,0.0
101618,1.0,0.0
101621,1.0,0.0
101625,1.0,0.0
101626,1.0,0.0
101630,0.0,1.0
101631,1.0,0.0
112495,1.0,0.0
101632,0.5,0.5
185655,0.5,0.5
101638,1.0,0.0
101640,0.0,1.0
101650,1.0,0.0
101655,1.0,0.0
101658,0.0,1.0
101666,1.0,0.0
101669,1.0,0.0
101672,1.0,0.0
101670,0.0,1.0
110948,0.0,1.0
101673,1.0,0.0
101677,1.0,0.0
101680,1.0,0.0
101682,0.5,0.5
101772,0.5,0.5
101687,0.5,0.5
117404,0.5,0.5
130083,0.5,0.5
137115,0.5,0.5
101689,1.0,0.0
101694,0.0,1.0
101698,1.0,0.0
101699,0.0,1.0
101703,0.0,1.0
101704,0.0,1.0
101710,1.0,0.0
101715,1.0,0.0
197474,1.0,0.0
101716,0.0,1.0
101719,1.0,0.0
101721,1.0,0.0
101722,1.0,0.0
101723,1.0,0.0
101738,0.0,1.0
101739,1.0,0.0
101743,1.0,0.0
101744,0.0,1.0
101745,1.0,0.0
101746,1.0,0.0
110280,1.0,0.0
186331,1.0,0.0
186355,1.0,0.0
101748,1.0,0.0
110858,1.0,0.0
101754,1.0,0.0
101759,0.5,0.5
112788,0.5,0.5
101760,1.0,0.0
101766,1.0,0.0
108251,1.0,0.0
101767,1.0,0.0
101768,1.0,0.0
101770,1.0,0.0
101771,1.0,0.0
101774,0.5,0.5
168947,0.5,0.5
101776,1.0,0.0
101777,1.0,0.0
101780,1.0,0.0
101782,1.0,0.0
158049,1.0,0.0
101787,1.0,0.0
101797,1.0,0.0
101803,1.0,0.0
101810,1.0,0.0
101799,1.0,0.0
101808,1.0,0.0
101812,0.0,1.0
101820,1.0,0.0
101830,1.0,0.0
101831,0.5,0.5
133059,0.5,0.5
101832,1.0,0.0
101834,0.0,1.0
101835,1.0,0.0
101840,0.0,1.0
101859,0.0,1.0
101841,1.0,0.0
101845,1.0,0.0
101850,1.0,0.0
101857,1.0,0.0
101860,1.0,0.0
101863,1.0,0.0
101867,1.0,0.0
101868,0.0,1.0
101871,0.5,0.5
126780,0.5,0.5
101872,1.0,0.0
175216,1.0,0.0
101875,1.0,0.0
101879,1.0,0.0
101882,1.0,0.0
101883,1.0,0.0
101885,0.0,1.0
101895,0.6666666666666666,0.3333333333333333
113753,0.6666666666666666,0.3333333333333333
198999,0.6666666666666666,0.3333333333333333
101897,1.0,0.0
101899,1.0,0.0
101908,1.0,0.0
101909,1.0,0.0
101911,1.0,0.0
101912,1.0,0.0
101921,1.0,0.0
101932,1.0,0.0
101933,1.0,0.0
101937,1.0,0.0
101944,1.0,0.0
101949,1.0,0.0
101946,1.0,0.0
101951,0.0,1.0
101952,1.0,0.0
101953,0.0,1.0
101963,1.0,0.0
101968,0.6666666666666666,0.3333333333333333
185933,0.6666666666666666,0.3333333333333333
185944,0.6666666666666666,0.3333333333333333
101975,1.0,0.0
101976,1.0,0.0
102007,1.0,0.0
101980,1.0,0.0
101986,0.0,1.0
101987,1.0,0.0
101988,1.0,0.0
101991,1.0,0.0
101999,0.0,1.0
102003,1.0,0.0
102008,1.0,0.0
102018,1.0,0.0
102011,1.0,0.0
102019,1.0,0.0
102024,1.0,0.0
127348,1.0,0.0
102027,1.0,0.0
102028,1.0,0.0
102030,1.0,0.0
102031,1.0,0.0
102038,0.0,1.0
102047,1.0,0.0
102048,1.0,0.0
102050,1.0,0.0
102051,1.0,0.0
102053,1.0,0.0
102056,1.0,0.0
102058,1.0,0.0
102062,0.0,1.0
102063,0.5,0.5
113421,0.5,0.5
102067,0.5,0.5
157774,0.5,0.5
102072,0.0,1.0
102077,1.0,0.0
102078,1.0,0.0
102083,1.0,0.0
102086,1.0,0.0
102087,1.0,0.0
102090,1.0,0.0
102092,0.5,0.5
116891,0.5,0.5
102094,1.0,0.0
102111,1.0,0.0
102117,1.0,0.0
116126,1.0,0.0
102119,0.0,1.0
102122,0.0,1.0
102126,1.0,0.0
102127,1.0,0.0
102128,1.0,0.0
102129,0.0,1.0
102131,0.6666666666666666,0.3333333333333333
115159,0.6666666666666666,0.3333333333333333
200204,0.6666666666666666,0.3333333333333333
102132,0.14285714285714285,0.8571428571428571
102139,0.14285714285714285,0.8571428571428571
102140,0.14285714285714285,0.8571428571428571
124664,0.14285714285714285,0.8571428571428571
147098,0.14285714285714285,0.8571428571428571
147101,0.14285714285714285,0.8571428571428571
147108,0.14285714285714285,0.8571428571428571
147110,0.14285714285714285,0.8571428571428571
147112,0.14285714285714285,0.8571428571428571
154393,0.14285714285714285,0.8571428571428571
154402,0.14285714285714285,0.8571428571428571
154414,0.14285714285714285,0.8571428571428571
154416,0.14285714285714285,0.8571428571428571
172761,0.14285714285714285,0.8571428571428571
102135,1.0,0.0
102136,0.0,1.0
102137,1.0,0.0
102138,0.0,1.0
102141,0.0,1.0
102145,0.0,1.0
102146,0.0,1.0
102148,0.0,1.0
102151,0.0,1.0
102153,1.0,0.0
102155,1.0,0.0
102156,0.6666666666666666,0.3333333333333333
163997,0.6666666666666666,0.3333333333333333
190721,0.6666666666666666,0.3333333333333333
102159,1.0,0.0
102162,1.0,0.0
102166,0.0,1.0
116005,0.0,1.0
102167,0.0,1.0
102171,1.0,0.0
102175,1.0,0.0
174696,1.0,0.0
102179,1.0,0.0
102186,0.0,1.0
102188,1.0,0.0
102190,1.0,0.0
102193,1.0,0.0
102194,1.0,0.0
102196,0.0,1.0
102199,1.0,0.0
102201,1.0,0.0
102202,1.0,0.0
102203,1.0,0.0
102206,0.0,1.0
102211,1.0,0.0
102213,1.0,0.0
102214,0.0,1.0
102218,1.0,0.0
102219,1.0,0.0
102220,1.0,0.0
102222,1.0,0.0
102225,1.0,0.0
102228,1.0,0.0
102232,1.0,0.0
102238,1.0,0.0
102240,1.0,0.0
102254,0.0,1.0
102256,1.0,0.0
102259,1.0,0.0
102262,0.0,1.0
102263,1.0,0.0
102264,1.0,0.0
102269,1.0,0.0
102270,1.0,0.0
102273,1.0,0.0
102276,1.0,0.0
102281,1.0,0.0
102283,1.0,0.0
102294,0.0,1.0
102297,1.0,0.0
102298,1.0,0.0
102307,1.0,0.0
102308,1.0,0.0
102309,1.0,0.0
102313,1.0,0.0
102317,1.0,0.0
102318,1.0,0.0
102323,0.0,1.0
102326,1.0,0.0
102336,0.5,0.5
125015,0.5,0.5
102337,1.0,0.0
102344,1.0,0.0
102346,0.5,0.5
167109,0.5,0.5
102351,1.0,0.0
102352,1.0,0.0
102354,0.0,1.0
102356,0.0,1.0
102357,1.0,0.0
102362,0.8,0.2
116360,0.8,0.2
116386,0.8,0.2
116387,0.8,0.2
188904,0.8,0.2
102363,1.0,0.0
102366,1.0,0.0
102370,1.0,0.0
102381,0.0,1.0
102384,1.0,0.0
135738,1.0,0.0
102385,1.0,0.0
102389,1.0,0.0
102394,1.0,0.0
102397,1.0,0.0
102400,1.0,0.0
102401,0.0,1.0
102403,1.0,0.0
102407,1.0,0.0
102409,1.0,0.0
102412,1.0,0.0
102413,1.0,0.0
102420,1.0,0.0
102422,1.0,0.0
102427,1.0,0.0
102430,1.0,0.0
102435,1.0,0.0
102436,1.0,0.0
102437,1.0,0.0
102438,1.0,0.0
102443,1.0,0.0
102446,1.0,0.0
102452,1.0,0.0
102454,1.0,0.0
102458,1.0,0.0
102459,1.0,0.0
102460,1.0,0.0
102467,1.0,0.0
102474,1.0,0.0
102478,1.0,0.0
183491,1.0,0.0
186161,1.0,0.0
102482,1.0,0.0
102484,1.0,0.0
102486,1.0,0.0
102488,1.0,0.0
102493,1.0,0.0
102494,1.0,0.0
102495,1.0,0.0
102501,1.0,0.0
102503,0.0,1.0
102508,1.0,0.0
102512,1.0,0.0
102514,1.0,0.0
102515,1.0,0.0
102518,1.0,0.0
102526,1.0,0.0
102530,1.0,0.0
102532,0.8333333333333334,0.16666666666666666
126482,0.8333333333333334,0.16666666666666666
144410,0.8333333333333334,0.16666666666666666
145786,0.8333333333333334,0.16666666666666666
149989,0.8333333333333334,0.16666666666666666
195781,0.8333333333333334,0.16666666666666666
102535,1.0,0.0
102536,1.0,0.0
102539,1.0,0.0
102540,0.5,0.5
102542,0.5,0.5
102548,1.0,0.0
102554,1.0,0.0
102559,1.0,0.0
102560,1.0,0.0
158201,1.0,0.0
102566,1.0,0.0
102569,1.0,0.0
102570,1.0,0.0
102572,1.0,0.0
102575,1.0,0.0
102580,1.0,0.0
102577,1.0,0.0
177017,1.0,0.0
194129,1.0,0.0
102582,1.0,0.0
102586,1.0,0.0
102588,1.0,0.0
102589,1.0,0.0
102592,1.0,0.0
102595,1.0,0.0
102605,1.0,0.0
102607,1.0,0.0
102616,1.0,0.0
102618,1.0,0.0
102622,1.0,0.0
102623,1.0,0.0
165332,1.0,0.0
102626,1.0,0.0
102630,1.0,0.0
102637,1.0,0.0
102638,1.0,0.0
102640,1.0,0.0
102641,1.0,0.0
102643,1.0,0.0
102644,1.0,0.0
102648,1.0,0.0
102651,1.0,0.0
102652,1.0,0.0
102657,1.0,0.0
102660,1.0,0.0
102665,1.0,0.0
102667,1.0,0.0
102672,1.0,0.0
102673,1.0,0.0
102681,1.0,0.0
102683,1.0,0.0
102688,1.0,0.0
194515,1.0,0.0
102700,1.0,0.0
102704,1.0,0.0
102710,1.0,0.0
102716,1.0,0.0
102721,1.0,0.0
102726,1.0,0.0
102728,1.0,0.0
148258,1.0,0.0
183530,1.0,0.0
183615,1.0,0.0
102730,0.0,1.0
102736,1.0,0.0
102739,1.0,0.0
102741,1.0,0.0
102745,1.0,0.0
102747,1.0,0.0
102751,1.0,0.0
102755,1.0,0.0
102756,1.0,0.0
102757,0.0,1.0
102763,1.0,0.0
102765,1.0,0.0
102771,1.0,0.0
102778,1.0,0.0
102782,1.0,0.0
102783,1.0,0.0
102784,1.0,0.0
102794,1.0,0.0
102798,1.0,0.0
102799,1.0,0.0
102807,1.0,0.0
102810,1.0,0.0
102814,0.0,1.0
102822,1.0,0.0
102830,1.0,0.0
102834,1.0,0.0
102835,1.0,0.0
102839,1.0,0.0
102841,1.0,0.0
102847,1.0,0.0
102851,1.0,0.0
102854,1.0,0.0
102860,1.0,0.0
102866,1.0,0.0
102868,1.0,0.0
102870,1.0,0.0
102871,1.0,0.0
102878,1.0,0.0
193303,1.0,0.0
102880,1.0,0.0
102881,1.0,0.0
102890,1.0,0.0
102896,1.0,0.0
102903,1.0,0.0
102923,1.0,0.0
102906,0.0,1.0
102911,1.0,0.0
102912,1.0,0.0
102913,1.0,0.0
197126,1.0,0.0
102917,1.0,0.0
102919,1.0,0.0
102944,1.0,0.0
102925,0.5,0.5
166373,0.5,0.5
102938,1.0,0.0
148478,1.0,0.0
102939,1.0,0.0
103096,1.0,0.0
102943,1.0,0.0
102949,1.0,0.0
102950,1.0,0.0
102953,1.0,0.0
102959,0.0,1.0
102960,1.0,0.0
102963,1.0,0.0
102967,1.0,0.0
133711,1.0,0.0
102975,1.0,0.0
102980,1.0,0.0
102993,1.0,0.0
102997,1.0,0.0
102998,1.0,0.0
103000,1.0,0.0
103002,1.0,0.0
103012,1.0,0.0
165012,1.0,0.0
103014,1.0,0.0
103015,1.0,0.0
103018,1.0,0.0
103022,1.0,0.0
103024,1.0,0.0
103026,1.0,0.0
103027,1.0,0.0
103031,1.0,0.0
103033,1.0,0.0
103076,1.0,0.0
103036,1.0,0.0
103038,1.0,0.0
103039,1.0,0.0
103043,1.0,0.0
103048,1.0,0.0
103207,1.0,0.0
103056,1.0,0.0
103057,1.0,0.0
103059,1.0,0.0
103062,1.0,0.0
103064,1.0,0.0
103068,1.0,0.0
103071,1.0,0.0
103077,1.0,0.0
103078,1.0,0.0
103084,1.0,0.0
103085,1.0,0.0
103090,0.0,1.0
103092,1.0,0.0
103100,1.0,0.0
103111,1.0,0.0
103114,1.0,0.0
103117,1.0,0.0
103124,1.0,0.0
103119,1.0,0.0
103121,1.0,0.0
103126,1.0,0.0
103127,1.0,0.0
103134,1.0,0.0
103141,1.0,0.0
103145,1.0,0.0
103147,0.0,1.0
103148,1.0,0.0
103151,1.0,0.0
103152,1.0,0.0
103156,1.0,0.0
103161,1.0,0.0
103163,1.0,0.0
103165,1.0,0.0
103169,1.0,0.0
103170,0.0,1.0
103172,1.0,0.0
103173,1.0,0.0
103176,1.0,0.0
103182,1.0,0.0
103185,1.0,0.0
103189,0.0,1.0
103190,1.0,0.0
103192,1.0,0.0
103197,1.0,0.0
103200,1.0,0.0
103202,1.0,0.0
103205,1.0,0.0
103210,1.0,0.0
103206,1.0,0.0
103209,1.0,0.0
103213,1.0,0.0
103215,1.0,0.0
103222,1.0,0.0
103223,1.0,0.0
103226,1.0,0.0
103236,1.0,0.0
103238,1.0,0.0
103240,1.0,0.0
103241,1.0,0.0
103242,1.0,0.0
103245,1.0,0.0
103246,1.0,0.0
103253,1.0,0.0
103259,1.0,0.0
103263,1.0,0.0
103266,1.0,0.0
103269,1.0,0.0
103271,0.0,1.0
103274,1.0,0.0
103275,1.0,0.0
179693,1.0,0.0
103282,1.0,0.0
103283,1.0,0.0
103288,0.8,0.2
103289,0.8,0.2
103311,0.8,0.2
103312,0.8,0.2
103322,0.8,0.2
103292,1.0,0.0
103295,1.0,0.0
103297,1.0,0.0
103299,1.0,0.0
103303,1.0,0.0
103304,0.0,1.0
103305,1.0,0.0
103306,1.0,0.0
103307,0.0,1.0
103315,1.0,0.0
103316,1.0,0.0
103317,1.0,0.0
103319,1.0,0.0
103324,1.0,0.0
103326,1.0,0.0
103331,1.0,0.0
103337,1.0,0.0
103348,1.0,0.0
103353,1.0,0.0
103358,1.0,0.0
103363,1.0,0.0
103378,1.0,0.0
103364,1.0,0.0
103371,0.0,1.0
103372,1.0,0.0
103376,1.0,0.0
103377,1.0,0.0
103380,1.0,0.0
103383,1.0,0.0
103384,1.0,0.0
103396,0.0,1.0
103400,1.0,0.0
103404,0.0,1.0
103406,1.0,0.0
142100,1.0,0.0
192620,1.0,0.0
103417,1.0,0.0
103419,1.0,0.0
103425,1.0,0.0
103429,1.0,0.0
103434,1.0,0.0
103447,1.0,0.0
103435,1.0,0.0
136727,1.0,0.0
166844,1.0,0.0
191044,1.0,0.0
103438,1.0,0.0
103443,1.0,0.0
103444,1.0,0.0
103451,1.0,0.0
103453,0.0,1.0
103454,1.0,0.0
103456,0.0,1.0
103457,0.3333333333333333,0.6666666666666666
119446,0.3333333333333333,0.6666666666666666
155099,0.3333333333333333,0.6666666666666666
103458,1.0,0.0
103460,1.0,0.0
103464,1.0,0.0
103473,1.0,0.0
103474,1.0,0.0
103486,0.0,1.0
103488,1.0,0.0
147333,1.0,0.0
147342,1.0,0.0
103491,1.0,0.0
103492,1.0,0.0
103495,1.0,0.0
103507,1.0,0.0
103513,1.0,0.0
103518,1.0,0.0
103522,1.0,0.0
103524,0.0,1.0
103534,1.0,0.0
103538,1.0,0.0
103557,1.0,0.0
103565,1.0,0.0
170792,1.0,0.0
103566,1.0,0.0
103571,1.0,0.0
103574,1.0,0.0
103584,1.0,0.0
103589,1.0,0.0
103591,1.0,0.0
103595,1.0,0.0
105577,1.0,0.0
103596,0.0,1.0
103605,1.0,0.0
103633,0.0,1.0
103636,1.0,0.0
103637,1.0,0.0
103651,0.6666666666666666,0.3333333333333333
148494,0.6666666666666666,0.3333333333333333
148497,0.6666666666666666,0.3333333333333333
103653,1.0,0.0
191293,1.0,0.0
103654,1.0,0.0
103657,1.0,0.0
156235,1.0,0.0
103664,1.0,0.0
103668,0.5,0.5
103671,0.5,0.5
103679,1.0,0.0
103684,1.0,0.0
103713,1.0,0.0
103689,1.0,0.0
103690,1.0,0.0
103700,1.0,0.0
103714,1.0,0.0
103730,0.0,1.0
103731,1.0,0.0
179975,1.0,0.0
103741,1.0,0.0
103742,1.0,0.0
103743,1.0,0.0
103748,1.0,0.0
103791,1.0,0.0
103779,1.0,0.0
199816,1.0,0.0
103782,1.0,0.0
103790,1.0,0.0
103803,1.0,0.0
103808,1.0,0.0
103809,1.0,0.0
103811,1.0,0.0
103816,1.0,0.0
103819,1.0,0.0
103851,1.0,0.0
103826,1.0,0.0
103836,1.0,0.0
103837,1.0,0.0
103841,0.0,1.0
103844,1.0,0.0
170325,1.0,0.0
103858,0.0,1.0
103864,0.0,1.0
103865,1.0,0.0
103874,1.0,0.0
103866,1.0,0.0
103872,1.0,0.0
103887,1.0,0.0
103877,1.0,0.0
103885,1.0,0.0
103893,1.0,0.0
103894,1.0,0.0
194224,1.0,0.0
103899,1.0,0.0
103933,1.0,0.0
103934,0.0,1.0
103938,1.0,0.0
103939,1.0,0.0
103941,1.0,0.0
103944,1.0,0.0
103952,1.0,0.0
103953,1.0,0.0
103956,1.0,0.0
103957,1.0,0.0
103962,1.0,0.0
103968,0.0,1.0
103971,1.0,0.0
103974,1.0,0.0
103978,1.0,0.0
103979,1.0,0.0
103980,1.0,0.0
103982,1.0,0.0
103986,1.0,0.0
103988,1.0,0.0
103990,1.0,0.0
103993,1.0,0.0
103997,1.0,0.0
103999,1.0,0.0
104001,1.0,0.0
104003,0.0,1.0
104016,1.0,0.0
104017,1.0,0.0
104020,1.0,0.0
104018,1.0,0.0
104021,1.0,0.0
104026,1.0,0.0
104025,1.0,0.0
104031,0.0,1.0
104034,1.0,0.0
104054,1.0,0.0
104035,1.0,0.0
104036,1.0,0.0
104038,1.0,0.0
104041,1.0,0.0
104050,1.0,0.0
104068,1.0,0.0
104042,0.0,1.0
104045,1.0,0.0
104049,1.0,0.0
104053,1.0,0.0
104058,1.0,0.0
104073,1.0,0.0
