enrollment_id,time_access_browser,time_access_server,time_navigate_server,time_problem_browser,time_problem_server,time_page_close_browser,time_video_browser,time_discussion_server,time_wiki_server
101691,98.0,2613.0,420.0,63.0,0.0,980.0,3715.0,2817.0,50.0
101694,844.0,81.0,599.0,97.0,0.0,996.0,2544.0,251.0,0.0
101697,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
101698,0.0,26.0,808.0,0.0,0.0,4688.0,83.0,18.0,105.0
101699,1188.0,1909.0,585.0,1328.0,103.0,20445.0,3822.0,1945.0,132.0
101703,2.0,166.0,2969.0,933.0,54.0,4856.0,2741.0,0.0,0.0
101704,0.0,294.0,458.0,47.0,197.0,6799.0,1300.0,97.0,215.0
101710,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
101715,1111.0,1411.0,92.0,716.0,240.0,3428.0,4700.0,0.0,0.0
101716,0.0,41.0,140.0,210.0,117.0,2596.0,3641.0,14.0,100.0
101717,0.0,802.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
101719,0.0,135.0,112.0,0.0,0.0,711.0,5385.0,0.0,5.0
101721,0.0,1297.0,170.0,74.0,0.0,2751.0,2037.0,19.0,0.0
101722,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
101723,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
101736,0.0,1688.0,54.0,0.0,0.0,254.0,19.0,49.0,14.0
101738,1519.0,2125.0,1538.0,202.0,29.0,1395.0,6529.0,36.0,1.0
101739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101741,137.0,1640.0,715.0,347.0,24.0,4138.0,9091.0,275.0,29.0
101743,0.0,2575.0,160.0,45.0,40.0,319.0,0.0,0.0,0.0
101744,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
101745,2912.0,5324.0,1316.0,82.0,147.0,0.0,33.0,149.0,48.0
101746,1181.0,2912.0,260.0,521.0,21.0,231.0,61.0,1528.0,6.0
101748,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
101754,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
101755,48.0,256.0,3410.0,0.0,0.0,193.0,1482.0,145.0,0.0
101759,2168.0,1937.0,855.0,179.0,7.0,1069.0,1174.0,21.0,22.0
101760,0.0,425.0,38.0,0.0,0.0,20.0,20.0,0.0,24.0
101766,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0
101767,0.0,13.0,204.0,0.0,0.0,23.0,22.0,78.0,0.0
101768,0.0,26.0,85.0,0.0,0.0,1.0,424.0,0.0,0.0
101770,0.0,13.0,35.0,0.0,0.0,32.0,1.0,0.0,0.0
101771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101772,126.0,82.0,103.0,124.0,26.0,903.0,1028.0,105.0,180.0
101774,210.0,3811.0,6860.0,58.0,0.0,484.0,789.0,201.0,188.0
101776,253.0,629.0,871.0,298.0,0.0,6946.0,987.0,272.0,780.0
101777,0.0,964.0,273.0,80.0,169.0,1136.0,2813.0,0.0,0.0
101780,0.0,1272.0,60.0,0.0,0.0,0.0,7440.0,0.0,0.0
101782,0.0,96.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0
101787,1926.0,5395.0,462.0,2139.0,163.0,232.0,2484.0,374.0,0.0
101792,172.0,2478.0,87.0,228.0,0.0,904.0,4015.0,0.0,0.0
101797,0.0,152.0,462.0,0.0,0.0,1.0,19.0,0.0,0.0
101799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101803,0.0,78.0,491.0,0.0,0.0,0.0,3.0,0.0,0.0
101808,524.0,2023.0,403.0,1171.0,165.0,622.0,2043.0,2740.0,295.0
101810,0.0,492.0,384.0,0.0,0.0,5.0,3.0,0.0,0.0
101812,0.0,433.0,20.0,0.0,0.0,51.0,0.0,0.0,0.0
101820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101830,0.0,211.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
101831,3089.0,832.0,625.0,186.0,90.0,734.0,4313.0,61.0,0.0
101832,0.0,43.0,96.0,0.0,0.0,0.0,0.0,3.0,3.0
101834,100.0,1490.0,2310.0,48.0,0.0,246.0,1730.0,23.0,36.0
101835,0.0,33.0,204.0,442.0,15.0,483.0,4642.0,64.0,0.0
101840,0.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
101841,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
101845,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
101850,0.0,164.0,11.0,0.0,0.0,0.0,531.0,0.0,0.0
101857,0.0,1931.0,160.0,266.0,157.0,1235.0,6191.0,0.0,0.0
101859,0.0,17.0,10.0,0.0,0.0,17.0,17.0,0.0,0.0
101860,33.0,274.0,276.0,0.0,0.0,243.0,498.0,79.0,0.0
101861,0.0,6160.0,2105.0,170.0,94.0,1206.0,3435.0,0.0,0.0
101863,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
101865,4769.0,371.0,1082.0,368.0,433.0,4155.0,2831.0,674.0,33.0
101867,50.0,950.0,140.0,0.0,0.0,47.0,784.0,11.0,0.0
101868,176.0,37.0,124.0,872.0,97.0,1418.0,5074.0,0.0,0.0
101871,0.0,4250.0,334.0,98.0,0.0,58.0,2.0,0.0,0.0
101872,0.0,2280.0,42.0,0.0,0.0,942.0,208.0,0.0,0.0
101875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101878,0.0,6.0,1098.0,0.0,0.0,32.0,0.0,0.0,0.0
101879,0.0,194.0,498.0,0.0,0.0,2843.0,7188.0,25.0,100.0
101882,0.0,137.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
101883,130.0,1110.0,99.0,0.0,31.0,7384.0,7032.0,0.0,0.0
101885,78.0,786.0,48.0,45.0,0.0,1361.0,1577.0,124.0,1085.0
101891,0.0,173.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
101895,0.0,1155.0,298.0,910.0,200.0,1454.0,2453.0,640.0,39.0
101897,138.0,79.0,384.0,134.0,18.0,1104.0,23.0,10.0,60.0
101899,0.0,952.0,110.0,503.0,150.0,692.0,5313.0,0.0,0.0
101903,0.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
101908,0.0,1195.0,161.0,0.0,0.0,0.0,0.0,94.0,27.0
101909,0.0,7818.0,3213.0,0.0,0.0,6731.0,55.0,0.0,0.0
101911,0.0,1155.0,4386.0,0.0,0.0,9622.0,561.0,0.0,0.0
101912,40.0,734.0,36.0,0.0,0.0,2381.0,29.0,0.0,0.0
101917,237.0,878.0,206.0,197.0,48.0,31.0,0.0,0.0,0.0
101921,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
101932,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
101933,0.0,370.0,105.0,0.0,0.0,305.0,94.0,0.0,0.0
101937,0.0,6.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0
101940,0.0,1025.0,250.0,1664.0,91.0,176.0,2273.0,367.0,0.0
101942,4.0,55.0,73.0,0.0,0.0,5845.0,0.0,0.0,0.0
101944,6.0,161.0,133.0,0.0,0.0,6.0,6.0,0.0,0.0
101946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101947,10.0,212.0,27.0,0.0,58.0,23.0,5578.0,69.0,0.0
101949,0.0,10.0,8.0,0.0,0.0,36.0,13.0,0.0,0.0
101950,539.0,908.0,7.0,30.0,0.0,21.0,10.0,204.0,0.0
101951,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
101952,0.0,11.0,396.0,0.0,0.0,50.0,0.0,0.0,0.0
101953,465.0,8103.0,366.0,118.0,201.0,0.0,0.0,1454.0,0.0
101954,185.0,789.0,304.0,0.0,0.0,71.0,4.0,219.0,0.0
101963,0.0,43.0,82.0,0.0,0.0,962.0,1534.0,0.0,33.0
101968,0.0,1365.0,1106.0,0.0,0.0,2097.0,0.0,17.0,0.0
101969,0.0,2434.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
101974,83.0,3214.0,6709.0,44.0,0.0,3126.0,2.0,2937.0,211.0
101975,0.0,0.0,244.0,0.0,0.0,0.0,0.0,120.0,0.0
101976,0.0,23.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0
101980,60.0,39.0,96.0,0.0,10.0,288.0,268.0,20.0,0.0
101986,0.0,30.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0
101987,0.0,1031.0,29.0,0.0,0.0,0.0,276.0,0.0,0.0
101988,239.0,757.0,120.0,20.0,0.0,402.0,1.0,3.0,0.0
101991,0.0,13.0,140.0,0.0,0.0,10.0,830.0,0.0,57.0
101999,161.0,838.0,174.0,394.0,0.0,231.0,37.0,854.0,7.0
102003,0.0,3369.0,578.0,0.0,0.0,0.0,43.0,0.0,0.0
102006,0.0,0.0,12.0,0.0,0.0,0.0,0.0,101.0,0.0
102007,0.0,14.0,69.0,0.0,0.0,87.0,6.0,0.0,0.0
102008,0.0,923.0,29.0,0.0,0.0,106.0,2.0,0.0,0.0
102011,0.0,93.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
102018,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
102019,150.0,119.0,36.0,91.0,8.0,767.0,0.0,0.0,0.0
102020,0.0,4200.0,12.0,0.0,0.0,5180.0,285.0,387.0,0.0
102024,314.0,35.0,84.0,24.0,0.0,202.0,2759.0,174.0,2.0
102027,0.0,134.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
102028,0.0,765.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
102030,3.0,972.0,75.0,150.0,50.0,104.0,3126.0,136.0,6.0
102031,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0
102038,1022.0,13452.0,1623.0,328.0,309.0,10.0,0.0,7883.0,186.0
102041,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
102045,0.0,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
102046,278.0,199.0,376.0,229.0,329.0,3525.0,4935.0,694.0,1636.0
102047,5.0,2381.0,1907.0,0.0,0.0,20219.0,3359.0,135.0,4.0
102048,0.0,154.0,226.0,0.0,0.0,29.0,19.0,402.0,12.0
102050,0.0,1442.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
102051,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
102053,1059.0,33.0,361.0,104.0,21.0,24.0,1.0,31.0,2.0
102055,27.0,368.0,37.0,0.0,4.0,632.0,637.0,0.0,0.0
102056,0.0,60.0,162.0,0.0,0.0,58.0,1.0,0.0,0.0
102058,360.0,2216.0,1752.0,0.0,0.0,2340.0,1748.0,7885.0,0.0
102062,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
102063,614.0,976.0,270.0,84.0,47.0,298.0,2734.0,50.0,231.0
102064,114.0,23.0,33.0,0.0,0.0,85.0,125.0,1.0,2.0
102067,106.0,620.0,1399.0,108.0,0.0,3664.0,1923.0,488.0,41.0
102072,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
102077,0.0,873.0,667.0,0.0,0.0,9.0,2316.0,0.0,0.0
102078,0.0,8327.0,373.0,91.0,60.0,1545.0,117.0,277.0,110.0
102083,0.0,0.0,115.0,0.0,0.0,0.0,0.0,21.0,2.0
102086,0.0,0.0,94.0,0.0,0.0,0.0,0.0,12.0,0.0
102087,17.0,366.0,26.0,0.0,0.0,0.0,2491.0,910.0,0.0
102090,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
102091,0.0,13.0,16.0,0.0,0.0,0.0,628.0,0.0,0.0
102092,8.0,46.0,67.0,0.0,0.0,377.0,3682.0,0.0,0.0
102094,0.0,29.0,1127.0,0.0,0.0,443.0,0.0,0.0,14.0
102110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102111,0.0,280.0,82.0,0.0,0.0,5.0,1.0,0.0,0.0
102115,14.0,3071.0,144.0,0.0,0.0,4452.0,3705.0,0.0,0.0
102117,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
102119,1894.0,2347.0,1429.0,300.0,53.0,3367.0,6614.0,1140.0,377.0
102122,892.0,840.0,223.0,37.0,0.0,165.0,1371.0,53.0,51.0
102126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102127,0.0,470.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0
102128,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
102129,955.0,2145.0,45.0,52.0,108.0,683.0,1946.0,750.0,0.0
102131,0.0,17.0,166.0,0.0,0.0,37.0,0.0,0.0,0.0
102132,285.0,31.0,131.0,0.0,0.0,338.0,0.0,0.0,0.0
102135,0.0,6027.0,2194.0,0.0,0.0,79.0,351.0,1.0,87.0
102136,0.0,173.0,238.0,0.0,0.0,0.0,5.0,0.0,0.0
102137,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
102138,141.0,6925.0,92.0,724.0,165.0,6.0,0.0,0.0,6.0
102139,200.0,116.0,6309.0,0.0,0.0,1050.0,127.0,1856.0,118.0
102140,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
102141,6.0,560.0,90.0,0.0,0.0,0.0,225.0,30.0,0.0
102145,448.0,1309.0,964.0,761.0,252.0,5536.0,1883.0,1665.0,542.0
102146,1166.0,1914.0,1866.0,495.0,261.0,8574.0,1773.0,1702.0,299.0
102148,172.0,7789.0,789.0,761.0,1732.0,637.0,3970.0,397.0,8.0
102151,0.0,6634.0,46.0,0.0,0.0,2786.0,775.0,0.0,0.0
102153,0.0,2859.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
102155,0.0,209.0,37.0,0.0,0.0,0.0,0.0,0.0,23.0
102156,405.0,6907.0,1149.0,50.0,126.0,2573.0,6305.0,987.0,33.0
102157,0.0,11.0,26.0,0.0,0.0,9.0,9.0,2.0,0.0
102159,0.0,1429.0,1249.0,0.0,0.0,7.0,0.0,19.0,98.0
102162,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
102165,7.0,780.0,740.0,427.0,347.0,1882.0,1743.0,0.0,0.0
102166,1485.0,4064.0,278.0,263.0,233.0,8208.0,5605.0,137.0,6.0
102167,0.0,272.0,41.0,0.0,0.0,3293.0,0.0,0.0,0.0
102171,11850.0,114.0,242.0,9947.0,2366.0,3327.0,8111.0,1229.0,0.0
102175,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
102179,583.0,931.0,126.0,169.0,7.0,144.0,132.0,277.0,18.0
102186,0.0,63.0,7.0,7.0,72.0,8.0,0.0,0.0,0.0
102188,0.0,269.0,109.0,0.0,0.0,393.0,1369.0,0.0,4.0
102190,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0
102193,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
102194,0.0,82.0,85.0,0.0,0.0,4.0,4.0,0.0,0.0
102196,179.0,3937.0,4093.0,443.0,20.0,3041.0,16.0,1977.0,729.0
102199,0.0,2660.0,22.0,0.0,0.0,0.0,1942.0,7.0,3.0
102201,704.0,242.0,177.0,1.0,74.0,2483.0,1055.0,39.0,19.0
102202,1170.0,68.0,779.0,0.0,0.0,459.0,673.0,0.0,0.0
102203,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
102206,180.0,784.0,656.0,249.0,31.0,676.0,4888.0,142.0,4.0
102209,0.0,236.0,89.0,0.0,0.0,55.0,3.0,0.0,0.0
102211,0.0,905.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
102213,925.0,943.0,65.0,1065.0,0.0,70.0,16.0,39.0,0.0
102214,12.0,7808.0,567.0,392.0,113.0,33.0,7.0,330.0,78.0
102218,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
102219,0.0,451.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0
102220,0.0,356.0,17.0,0.0,0.0,2716.0,17.0,0.0,0.0
102222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102225,0.0,802.0,142.0,0.0,0.0,15.0,980.0,0.0,0.0
102228,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
102230,0.0,210.0,790.0,0.0,0.0,0.0,0.0,31.0,0.0
102232,4.0,137.0,62.0,0.0,0.0,8180.0,0.0,18.0,3.0
102238,932.0,877.0,188.0,0.0,60.0,2167.0,784.0,24.0,0.0
102240,0.0,176.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0
102254,827.0,256.0,140.0,104.0,0.0,60.0,678.0,0.0,5.0
102256,0.0,528.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0
102259,0.0,386.0,257.0,0.0,0.0,0.0,0.0,0.0,5.0
102260,271.0,287.0,9.0,0.0,0.0,818.0,470.0,0.0,0.0
102262,0.0,148.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
102263,175.0,2372.0,507.0,30.0,54.0,3988.0,852.0,315.0,37.0
102264,0.0,5.0,148.0,0.0,0.0,14.0,0.0,0.0,0.0
102266,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
102269,0.0,1128.0,50.0,0.0,0.0,0.0,10.0,52.0,0.0
102270,0.0,10.0,31.0,0.0,0.0,28.0,0.0,16.0,0.0
102273,0.0,0.0,71.0,0.0,0.0,0.0,0.0,65.0,0.0
102276,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
102281,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
102283,0.0,2244.0,139.0,663.0,20.0,4279.0,10101.0,0.0,182.0
102291,160.0,808.0,92.0,135.0,12.0,45.0,0.0,0.0,0.0
102292,751.0,7097.0,939.0,597.0,150.0,2903.0,1643.0,390.0,149.0
102294,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
102297,787.0,542.0,191.0,0.0,0.0,3.0,4.0,4767.0,0.0
102298,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
102307,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
102308,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
102309,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
102313,17.0,9.0,78.0,0.0,0.0,99.0,2.0,1.0,0.0
102317,457.0,2243.0,233.0,222.0,23.0,387.0,3487.0,1646.0,0.0
102318,0.0,8964.0,1196.0,26.0,35.0,3.0,1798.0,2487.0,32.0
102320,0.0,239.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
102323,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
102326,0.0,819.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
102331,0.0,12051.0,99.0,0.0,0.0,6.0,3810.0,0.0,0.0
102336,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0
102337,3.0,844.0,47.0,0.0,0.0,25.0,2996.0,0.0,0.0
102344,148.0,82.0,22.0,63.0,33.0,5.0,1027.0,0.0,0.0
102346,0.0,3418.0,952.0,0.0,0.0,1476.0,1993.0,302.0,22.0
102348,0.0,33.0,434.0,0.0,0.0,0.0,42.0,0.0,0.0
102351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102354,5335.0,2985.0,3324.0,1316.0,1579.0,2009.0,16670.0,12374.0,209.0
102356,9.0,83.0,15178.0,647.0,0.0,575.0,1789.0,293.0,7.0
102357,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
102362,0.0,371.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
102363,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
102364,0.0,3283.0,10.0,0.0,0.0,2827.0,0.0,0.0,0.0
102366,0.0,98.0,155.0,0.0,0.0,108.0,528.0,0.0,0.0
102370,0.0,3241.0,400.0,0.0,0.0,0.0,0.0,118.0,5.0
102381,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
102384,59.0,635.0,64.0,0.0,0.0,1.0,18.0,57.0,0.0
102385,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
102388,0.0,0.0,11664.0,0.0,0.0,0.0,0.0,0.0,0.0
102389,0.0,1115.0,43.0,0.0,0.0,1115.0,0.0,0.0,0.0
102394,330.0,70.0,1646.0,0.0,0.0,53.0,3243.0,33.0,0.0
102397,0.0,22.0,111.0,0.0,0.0,7.0,0.0,0.0,0.0
102400,0.0,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0
102401,50.0,670.0,23.0,14.0,5.0,30.0,2.0,187.0,0.0
102403,0.0,47.0,288.0,0.0,0.0,218.0,380.0,0.0,0.0
102407,0.0,55.0,58.0,0.0,0.0,40.0,0.0,0.0,0.0
102409,0.0,119.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
102412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102417,1330.0,324.0,76.0,140.0,20.0,0.0,0.0,0.0,0.0
102420,0.0,146.0,2337.0,0.0,0.0,15.0,592.0,0.0,10.0
102422,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
102423,393.0,3724.0,134.0,0.0,0.0,0.0,572.0,2059.0,12.0
102424,0.0,58.0,36.0,0.0,0.0,55.0,0.0,0.0,0.0
102427,0.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0
102430,0.0,15.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0
102433,0.0,38.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
102435,0.0,28.0,113.0,0.0,0.0,63.0,0.0,16.0,2.0
102436,1.0,103.0,62.0,0.0,0.0,174.0,428.0,0.0,0.0
102437,0.0,405.0,78.0,0.0,0.0,0.0,5774.0,0.0,0.0
102438,0.0,33.0,88.0,0.0,0.0,331.0,21.0,0.0,0.0
102443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102446,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
102452,0.0,1708.0,819.0,0.0,0.0,1011.0,57.0,0.0,0.0
102454,0.0,2678.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0
102458,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
102459,0.0,23.0,226.0,0.0,0.0,33.0,0.0,0.0,0.0
102460,0.0,222.0,78.0,0.0,0.0,6303.0,8.0,29.0,13.0
102464,0.0,1406.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
102467,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
102468,83.0,48.0,100.0,62.0,0.0,269.0,1112.0,127.0,0.0
102470,1156.0,1806.0,843.0,151.0,4239.0,3902.0,11988.0,598.0,0.0
102474,0.0,0.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0
102478,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
102479,0.0,818.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
102481,1177.0,35.0,148.0,23.0,0.0,3618.0,1200.0,0.0,0.0
102482,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
102484,1.0,439.0,111.0,0.0,0.0,0.0,378.0,0.0,0.0
102485,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
102486,0.0,70.0,115.0,0.0,0.0,1.0,436.0,0.0,7.0
102488,0.0,35.0,81.0,0.0,0.0,22.0,39.0,42.0,0.0
102493,137.0,15.0,1532.0,0.0,0.0,28.0,958.0,0.0,0.0
102494,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
102495,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
102498,0.0,2726.0,8.0,0.0,0.0,54.0,0.0,0.0,0.0
102501,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
102503,14642.0,2804.0,12342.0,2088.0,148.0,9427.0,2930.0,4641.0,22.0
102508,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
102512,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0
102514,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
102515,7.0,1449.0,147.0,0.0,0.0,4776.0,851.0,16.0,0.0
102518,0.0,38.0,35.0,0.0,0.0,1.0,1.0,0.0,0.0
102526,5.0,440.0,71.0,0.0,0.0,0.0,829.0,0.0,0.0
102528,0.0,32.0,282.0,0.0,0.0,247.0,444.0,0.0,0.0
102530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102531,34.0,14292.0,709.0,37.0,10.0,14.0,37.0,0.0,0.0
102532,0.0,3886.0,3331.0,0.0,0.0,308.0,11.0,0.0,0.0
102535,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
102536,0.0,16.0,88.0,0.0,0.0,524.0,5.0,0.0,0.0
102539,0.0,13.0,171.0,0.0,0.0,6.0,554.0,0.0,0.0
102540,0.0,13.0,19.0,0.0,0.0,136.0,5.0,0.0,0.0
102542,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
102548,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
102554,0.0,24.0,255.0,0.0,0.0,9.0,2123.0,171.0,0.0
102558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102559,0.0,2280.0,470.0,0.0,0.0,540.0,113.0,0.0,0.0
102560,606.0,506.0,344.0,528.0,0.0,1252.0,143.0,0.0,0.0
102561,1057.0,1396.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0
102564,4.0,173.0,60.0,8.0,0.0,688.0,5255.0,91.0,0.0
102566,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
102569,0.0,736.0,73.0,0.0,0.0,1.0,1.0,0.0,0.0
102570,0.0,0.0,4234.0,0.0,0.0,0.0,0.0,173.0,5.0
102572,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0
102575,0.0,862.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
102577,889.0,381.0,6388.0,108.0,0.0,9497.0,13245.0,0.0,5.0
102579,10.0,2868.0,26.0,0.0,0.0,0.0,4384.0,0.0,0.0
102580,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
102582,6.0,1796.0,110.0,0.0,0.0,20.0,1110.0,233.0,0.0
102586,459.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
102588,0.0,612.0,55.0,0.0,0.0,225.0,0.0,31.0,0.0
102589,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
102592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102595,73.0,691.0,137.0,95.0,0.0,0.0,337.0,9.0,0.0
102605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102606,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
102607,0.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
102616,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
102618,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
102622,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
102623,539.0,194.0,10.0,0.0,0.0,351.0,4231.0,0.0,0.0
