enrollment_id,week1_session_count,week2_session_count,week3_session_count,week4_session_count,week5_session_count
128078,0,0,0,1,0
128081,1,1,0,0,0
128082,0,1,0,0,0
128083,0,0,0,1,0
128086,13,2,0,0,0
128094,1,0,0,0,0
128095,2,0,0,0,0
128097,3,3,0,0,0
128098,0,0,0,1,0
128102,1,0,8,0,0
128105,1,0,0,0,0
128109,0,1,0,0,0
128110,2,0,0,0,0
128113,0,0,1,1,0
128114,0,13,0,4,0
128117,1,0,0,0,0
128118,0,0,0,9,0
128125,2,0,0,0,0
128132,1,0,0,0,0
128133,1,0,1,0,0
128149,1,0,0,0,0
128150,12,5,6,2,1
128151,0,0,0,4,0
128159,0,1,1,0,0
128164,1,1,2,2,0
128165,0,0,0,1,0
128169,1,0,0,0,0
128172,2,0,0,0,0
128173,0,0,0,5,0
128175,0,0,0,1,0
128181,9,0,0,0,0
128183,0,1,0,0,0
128189,1,0,0,0,0
128190,1,0,0,0,0
128194,0,0,0,1,0
128197,0,0,0,1,0
128200,0,11,0,0,0
128201,0,1,0,0,0
128202,0,6,1,1,0
128210,0,4,4,3,0
128214,0,1,0,0,0
128215,1,0,0,0,0
128220,0,0,0,2,0
128223,4,0,0,0,0
128225,0,0,0,4,1
128228,0,0,0,1,0
128230,2,2,0,3,0
128231,9,0,0,0,0
128232,0,2,0,0,0
128233,0,0,2,1,0
128239,0,1,0,0,0
128244,0,0,0,2,0
128245,0,0,0,4,0
128246,5,1,0,0,0
128247,0,3,0,3,0
128252,0,0,0,1,0
128253,0,1,0,0,0
128254,3,6,5,0,0
128256,7,5,4,8,0
128257,0,1,0,0,0
128259,0,0,0,1,0
128260,0,0,0,1,0
128266,0,1,0,0,0
128270,0,3,0,0,0
128271,0,0,0,16,2
128273,2,0,0,0,0
128276,0,1,0,1,0
128277,1,0,0,0,0
128281,5,0,0,0,0
128282,2,0,0,0,0
128285,1,0,0,0,0
128290,0,0,0,1,0
128302,0,5,0,0,0
128306,2,9,0,2,0
128307,0,0,0,2,0
128309,2,0,0,0,0
128311,0,0,0,7,0
128312,1,0,0,0,0
128315,1,0,0,0,0
128316,0,17,9,2,0
128318,1,0,0,1,0
128319,0,0,0,2,0
128320,0,0,0,1,0
128321,1,1,0,0,0
128322,0,2,0,0,0
128323,0,0,1,2,0
128329,0,0,0,1,0
128333,1,1,0,0,0
128337,1,0,0,0,0
128340,0,0,0,2,0
128342,1,0,0,0,0
128348,1,0,0,0,0
128355,0,4,0,0,0
128356,2,2,0,0,0
128364,0,1,0,0,0
128369,0,1,0,0,0
128370,1,0,0,0,0
128378,0,0,1,1,0
128381,0,0,1,5,0
128385,1,0,0,0,0
128387,1,0,0,0,0
128389,0,1,0,0,0
128394,3,10,10,6,2
128403,1,0,0,0,0
128408,8,0,0,3,0
128409,3,6,9,4,0
128411,0,2,8,1,0
128412,0,0,0,8,0
128417,1,0,0,0,0
128419,1,0,0,0,0
128420,0,0,0,1,0
128424,1,0,0,0,0
128426,1,0,0,0,0
128427,0,0,0,1,0
128429,1,4,9,8,1
128431,2,0,0,0,0
128432,2,0,0,0,0
128434,4,7,9,1,0
128435,7,7,6,12,0
128437,0,2,0,0,0
128439,1,0,11,3,0
128440,0,0,0,1,0
128443,0,0,0,7,2
128444,0,1,0,3,0
128446,0,2,0,0,0
128448,0,0,1,2,0
128450,0,0,0,1,0
128451,0,0,0,9,0
128453,0,0,0,1,5
128455,0,1,0,0,0
128458,2,0,0,0,0
128462,0,1,1,0,0
128463,0,1,0,0,0
128467,2,5,0,2,0
128470,0,2,0,1,0
128471,1,0,0,0,0
128477,0,1,0,0,0
128479,0,0,0,7,0
128482,4,0,1,0,0
128485,0,0,0,5,0
128488,0,0,0,7,14
128489,0,0,0,1,0
128492,0,0,0,1,0
128494,0,0,0,2,0
128495,1,0,0,0,0
128497,0,0,0,2,0
128499,0,1,3,0,0
128500,0,0,0,1,0
128505,1,0,0,0,0
128506,2,5,0,0,0
128508,0,0,0,1,0
128509,0,0,0,1,0
128510,0,0,0,5,0
128511,6,1,0,0,0
128514,1,0,0,0,0
128516,0,0,0,4,0
128517,0,1,0,0,0
128518,7,1,0,1,0
128519,0,2,0,0,0
128523,6,2,0,3,2
128525,0,1,0,0,0
128528,0,0,0,2,0
128529,0,0,0,9,0
128530,0,0,0,1,0
128531,3,0,0,0,0
128536,0,0,0,2,0
128539,0,1,2,1,0
128540,0,0,0,9,0
128543,0,2,0,0,0
128544,0,1,0,0,0
128546,1,0,0,0,0
128548,0,1,0,0,0
128550,3,0,0,0,0
128553,0,3,0,0,0
128557,1,0,0,1,0
128561,1,0,0,0,0
128563,1,0,0,0,0
128568,1,0,0,0,0
128572,0,0,0,1,0
128577,1,1,2,0,2
128579,9,0,0,0,0
128584,0,0,0,2,0
128598,0,5,0,0,0
128604,0,0,0,1,0
128606,5,0,0,0,0
128608,0,1,0,0,0
128611,2,5,5,5,0
128613,2,1,1,0,0
128614,7,4,6,5,0
128616,0,5,0,1,0
128619,0,0,0,4,1
128621,1,0,0,0,0
128627,1,0,0,0,0
128628,2,1,0,0,0
128629,1,2,0,0,0
128633,1,0,0,0,0
128634,0,1,0,0,0
128636,0,2,0,0,0
128637,0,1,0,0,0
128642,0,0,8,1,0
128643,1,5,0,0,0
128646,0,0,0,8,0
128648,0,2,0,0,0
128652,1,3,0,0,0
128658,1,0,0,0,0
128660,5,0,0,0,0
128661,1,0,1,0,0
128664,0,0,4,2,0
128666,0,0,0,14,2
128669,0,1,0,0,0
128672,0,0,0,1,0
128673,0,4,0,0,0
128680,0,0,0,17,2
128688,3,1,2,5,0
128689,0,0,0,6,4
128694,0,0,7,7,5
128696,0,2,2,1,0
128698,0,0,2,4,5
128699,1,0,0,0,0
128707,0,0,0,2,0
128709,0,0,0,1,4
128711,0,1,0,2,0
128712,4,0,0,0,0
128713,0,0,0,1,0
128716,2,0,0,0,0
128717,1,0,0,0,0
128719,0,0,0,1,0
128721,0,1,0,0,0
128722,0,0,0,5,0
128726,2,2,0,0,0
128729,2,2,0,0,0
128730,0,0,0,1,0
128733,3,4,0,0,0
128735,0,1,0,0,0
128737,0,0,7,3,2
128746,0,2,0,0,0
128747,2,0,0,1,0
128750,3,0,1,13,0
128753,6,0,0,0,0
128754,6,1,0,0,0
128759,0,0,0,1,0
128762,0,0,0,1,0
128764,10,0,0,0,0
128770,2,0,0,0,0
128774,1,0,0,0,0
128776,1,0,0,0,0
128779,0,0,0,1,0
128780,0,8,1,4,0
128783,0,1,1,4,0
128785,0,2,0,0,0
128788,0,1,0,0,0
128789,0,0,0,1,0
128790,1,0,0,0,0
128796,5,22,3,2,1
128802,0,0,0,10,1
128804,0,0,0,1,1
128805,0,3,0,3,0
128806,0,0,1,1,0
128811,0,0,2,3,0
128812,4,0,0,0,0
128813,1,3,0,0,0
128816,0,0,0,1,0
128818,0,0,0,1,0
128820,1,0,0,0,0
128821,1,1,0,0,0
128824,1,0,0,0,0
128826,0,1,1,0,0
128827,1,0,0,0,0
128829,1,6,3,0,0
128832,0,2,0,0,0
128833,1,0,0,0,0
128835,0,0,0,2,0
128840,0,5,0,1,1
128843,0,0,0,1,0
128845,0,0,0,1,0
128847,0,1,0,0,0
128849,0,0,0,1,0
128850,5,1,0,0,0
128853,2,0,0,0,0
128855,0,1,0,0,0
128856,0,1,0,0,0
128857,0,1,0,0,0
128864,4,1,0,0,0
128867,0,1,0,0,0
128874,0,1,1,0,0
128875,1,0,0,0,0
128876,0,0,0,1,0
128879,0,0,0,10,5
128881,0,0,0,2,1
128883,0,1,0,0,0
128885,0,0,0,2,0
128887,0,0,0,1,0
128890,1,0,0,0,0
128891,1,0,0,0,0
128896,0,0,0,4,8
128898,1,0,0,1,0
128899,0,0,1,1,0
128900,0,0,0,7,1
128902,0,0,0,2,0
128905,1,0,0,0,0
128908,1,0,0,0,0
128910,2,0,0,0,0
128912,6,1,0,0,0
128913,0,0,1,1,0
128919,0,0,0,1,0
128920,0,1,0,0,0
128924,0,3,0,0,0
128927,0,0,0,1,0
128929,0,0,0,1,0
128930,0,0,0,4,0
128932,0,14,4,5,0
128941,5,2,0,5,0
128942,0,5,0,0,0
128946,1,2,0,0,0
128947,0,0,1,1,0
128952,0,0,1,3,0
128953,2,0,0,0,0
128959,2,0,0,0,0
128961,1,3,1,2,0
128962,1,0,0,0,0
128964,3,0,0,0,0
128968,0,1,0,0,0
128969,1,0,0,0,0
128972,2,0,0,1,0
128980,0,0,5,3,0
128981,0,0,4,0,0
128987,4,1,0,1,0
128993,0,0,1,0,0
128996,1,0,0,0,0
128997,3,2,2,0,0
128999,3,0,0,1,0
129003,2,0,0,0,0
129004,4,2,0,1,0
129008,5,1,5,4,0
129010,1,0,0,0,0
129015,1,0,0,0,0
129023,1,0,0,0,0
129024,2,0,0,0,0
129025,0,0,2,0,0
129026,0,0,0,0,1
129028,3,0,0,0,2
129029,0,0,5,0,0
129031,0,0,0,0,1
129035,4,1,1,0,0
129041,15,0,0,0,0
129044,1,1,6,6,0
129045,15,0,0,0,0
129047,0,0,12,0,0
129051,3,4,2,0,0
129055,2,0,0,0,0
129058,0,0,2,0,0
129063,0,0,2,0,0
129068,5,0,0,0,0
129070,0,0,10,0,2
129075,2,0,0,0,0
129080,0,0,0,0,1
129081,0,0,0,0,1
129083,0,3,13,0,1
129085,1,0,0,0,0
129086,0,0,1,0,0
129093,0,0,1,0,0
129095,1,0,0,0,0
129096,3,0,0,0,0
129097,3,0,0,0,0
129103,0,0,1,0,0
129104,0,0,1,0,0
129109,0,0,1,0,0
129113,0,0,1,0,0
129114,0,1,1,0,0
129116,1,0,0,0,0
129120,0,0,1,0,0
129122,1,0,0,0,0
129125,1,0,0,0,0
129127,1,0,0,0,0
129135,3,4,4,0,0
129141,2,0,1,0,0
129151,1,0,0,0,0
129155,0,11,1,0,0
129156,7,0,0,0,0
129165,0,0,1,0,0
129170,1,0,0,0,0
129173,1,0,0,0,0
129176,0,0,1,0,0
129177,1,15,11,0,1
129181,0,0,2,0,3
129184,1,0,0,0,0
129185,0,0,1,0,0
129186,1,0,0,0,0
129188,0,0,14,6,0
129192,1,0,0,0,0
129195,1,1,0,0,0
129197,0,0,0,0,4
129198,0,0,3,0,0
129200,6,0,0,0,0
129204,1,0,0,0,0
129206,0,0,0,0,1
129207,3,0,0,0,0
129211,1,0,0,0,0
129213,3,0,2,0,0
129216,1,0,0,0,0
129217,0,0,6,1,0
129220,0,0,8,4,0
129221,0,3,2,0,0
129223,0,3,4,0,0
129224,1,0,0,0,0
129225,0,0,1,0,0
129226,0,0,7,0,0
129235,1,0,0,0,0
129239,0,0,0,0,1
129240,2,0,0,0,0
129243,0,5,3,1,1
129247,0,0,1,0,0
129250,1,2,8,0,0
129255,0,0,7,2,6
129259,1,0,0,0,0
129266,0,0,0,0,1
129269,1,0,1,0,0
129270,1,0,0,0,0
129274,1,0,0,0,0
129275,1,0,0,0,0
129276,0,0,9,0,1
129277,1,0,0,1,0
129279,0,0,4,0,0
129282,1,0,0,0,0
129285,0,0,1,0,0
129291,0,0,2,0,0
129292,3,0,0,0,0
129293,5,0,0,0,0
129296,2,0,0,0,0
129298,0,0,1,0,0
129300,9,3,8,3,4
129301,11,1,0,0,0
129303,1,0,0,0,0
129309,0,0,0,0,4
129311,0,0,0,0,1
129313,1,0,0,0,0
129315,2,0,0,0,0
129319,5,1,2,0,0
129324,4,0,0,0,0
129325,13,9,9,0,0
129331,1,0,0,0,0
129336,0,0,1,0,0
129338,4,5,3,3,3
129339,1,6,4,5,0
129345,0,0,1,0,1
129354,1,0,0,0,0
129356,0,0,1,0,0
129358,1,0,0,0,0
129367,3,0,1,0,0
129375,6,0,0,0,0
129380,0,0,1,0,0
129381,0,0,0,0,1
129384,4,0,0,0,0
129387,1,0,0,0,0
129389,1,0,0,0,0
129391,1,0,0,6,2
129392,1,0,0,0,0
129401,0,4,8,1,0
129403,2,0,0,0,0
129406,1,0,0,0,0
129410,6,0,0,0,0
129415,9,1,0,5,0
129416,1,1,0,0,0
129417,4,0,0,0,0
129418,1,0,0,0,0
129421,0,0,1,0,0
129424,1,0,0,0,0
129425,0,0,0,1,1
129429,0,0,4,0,0
129434,0,0,0,0,1
129436,2,0,0,0,0
129446,0,0,1,0,0
129449,1,0,0,0,0
129450,0,0,2,2,0
129452,0,0,1,0,0
129454,0,0,1,0,0
129456,3,0,1,1,0
129457,0,0,1,0,0
129458,0,0,4,4,0
129461,0,2,1,6,2
129465,0,0,1,0,0
129466,2,0,0,1,0
129468,1,0,0,0,0
129469,3,0,0,0,0
129473,0,0,3,0,0
129474,0,0,1,0,0
129477,1,0,0,0,0
129479,0,0,2,0,0
129482,0,0,2,0,0
129483,0,0,1,0,0
129485,1,0,0,0,0
129488,1,0,0,0,0
129490,0,0,4,2,0
129491,0,0,3,0,0
129494,1,0,0,0,0
129495,0,0,3,0,0
129499,1,0,0,0,0
129503,0,0,1,0,0
129507,0,3,10,0,0
129509,2,0,0,0,0
129512,1,0,0,0,0
129514,1,0,0,0,0
129516,0,0,5,2,0
129520,0,0,0,0,1
129522,0,0,1,0,0
129526,1,0,0,0,0
129527,1,0,0,0,0
129531,1,0,0,0,0
129533,4,0,0,0,0
129536,0,0,0,0,1
129537,1,0,0,0,0
129539,1,0,0,0,0
129544,4,0,0,0,0
129546,0,0,1,0,0
129549,2,2,0,0,0
129554,1,0,0,0,0
129555,1,0,0,0,0
129557,1,0,0,0,0
129559,1,0,0,0,0
129560,1,0,0,0,0
129562,0,0,1,0,0
129566,6,3,9,3,3
129568,0,5,1,2,1
129571,0,0,0,0,1
129579,0,0,0,0,2
129580,0,0,0,0,1
129582,0,0,0,0,1
129583,0,0,0,1,0
129588,0,0,0,0,1
129590,0,0,0,0,1
129592,0,0,0,3,0
129595,8,3,0,0,2
129597,2,5,5,5,1
129598,2,8,4,2,3
129602,0,0,0,0,6
129603,0,0,0,1,0
129614,0,0,0,1,0
129616,0,0,2,0,1
129617,0,0,0,0,2
129620,0,0,0,1,0
129624,0,0,0,0,2
129626,1,0,0,0,1
129627,0,0,0,2,1
129628,0,0,0,0,1
129629,0,0,0,0,2
129632,1,3,6,5,3
129633,0,0,0,2,0
129638,5,2,0,0,1
129640,0,0,0,0,2
129641,1,0,0,1,0
129642,0,0,0,0,1
129644,0,0,0,0,8
129647,0,0,0,0,3
129651,0,0,0,0,2
129654,14,3,14,3,2
129658,0,0,0,0,1
129661,0,2,0,0,1
129664,1,1,0,6,2
129666,1,3,0,0,7
129667,0,0,0,0,1
129669,0,0,0,0,1
129670,0,0,0,1,0
129671,0,0,0,1,0
129676,6,1,2,0,2
129677,4,3,8,1,4
129678,2,3,8,0,1
129680,0,0,0,0,2
129681,0,0,12,5,2
129683,0,0,0,3,5
129685,0,0,0,0,1
129686,0,0,0,0,1
129687,0,0,9,5,1
129688,0,0,0,0,2
129691,0,0,1,7,1
129698,0,0,0,1,0
129700,3,1,0,3,1
129701,0,0,0,0,1
129702,0,0,0,0,1
129709,0,0,0,1,0
129713,0,0,0,0,1
129715,0,0,0,0,1
129719,0,0,0,0,2
129721,6,1,0,0,1
129722,0,0,0,0,1
129723,0,0,0,5,1
129724,0,0,0,0,4
129727,0,0,0,0,1
129728,0,0,0,0,1
129732,0,0,0,0,3
129733,4,0,0,0,1
129736,0,0,3,0,5
129738,2,2,11,8,1
129739,0,0,0,0,1
129740,0,0,0,9,2
129742,0,0,0,2,5
129743,0,0,0,0,1
129744,0,1,0,1,0
129746,0,0,0,0,1
129747,0,1,1,0,1
129748,0,0,0,0,1
129751,0,0,0,0,1
129754,1,0,0,0,1
129762,2,3,0,0,1
129763,0,0,4,0,5
129765,0,0,0,0,1
129769,0,0,0,1,0
129770,0,1,0,0,1
129771,0,0,0,0,2
129774,0,0,0,2,0
129775,0,0,4,2,1
129776,0,0,0,0,5
129780,0,0,0,0,1
129782,0,0,0,0,5
129785,11,3,13,12,2
129786,0,0,0,0,7
129791,0,0,0,0,2
129792,0,0,0,0,1
129793,2,3,8,1,1
129803,0,1,1,1,0
129807,1,3,9,1,1
129809,8,3,0,0,1
129810,0,0,0,0,1
129815,0,3,0,0,1
129818,5,3,1,5,1
129825,0,0,0,1,0
129827,5,2,2,0,2
129828,3,0,0,0,2
129830,0,0,0,0,1
129833,0,0,0,0,1
129837,0,1,0,0,1
129839,9,1,0,0,1
129841,0,0,0,0,1
129844,1,0,0,1,1
129848,0,0,0,1,0
129850,0,0,0,1,0
129852,2,2,0,0,2
129855,0,0,0,0,1
129856,0,0,0,0,2
129857,0,0,0,0,1
129859,0,0,0,0,1
129864,0,0,0,0,1
129872,0,0,0,0,1
129876,0,2,6,4,2
129877,2,1,0,2,1
129878,0,0,0,0,1
129879,2,1,0,0,1
129882,0,0,0,0,5
129887,0,0,0,0,1
129892,0,0,0,20,1
129894,0,0,2,0,1
129900,0,0,0,0,1
129903,0,0,0,1,0
129905,4,2,0,0,1
129907,0,0,0,1,0
129911,0,1,0,0,1
129914,0,0,0,0,1
129916,5,1,6,8,1
129919,0,0,0,0,2
129922,1,2,2,8,1
129923,0,2,3,0,1
129924,0,0,0,0,1
129930,0,0,0,0,1
129933,0,0,0,2,1
129935,0,0,0,0,2
129940,0,0,2,0,1
129941,5,1,1,0,1
129943,0,0,0,0,2
129944,0,0,0,1,0
129947,0,0,0,0,1
129949,0,0,0,0,1
129951,0,0,0,1,0
129953,0,0,7,0,1
129957,2,4,3,1,3
129961,1,1,0,0,1
129962,9,2,5,4,1
129966,0,0,0,0,2
129967,3,2,1,1,1
129973,0,0,0,0,1
129981,0,0,0,0,1
129985,0,0,0,1,0
129991,4,0,12,0,4
129992,1,0,0,0,1
129998,0,0,0,1,0
130005,0,0,0,1,0
130010,0,0,0,1,0
130012,0,0,0,2,0
130014,0,0,0,0,1
130016,0,0,0,1,0
130017,1,0,0,1,0
130029,0,3,0,0,0
130031,0,1,0,0,0
130032,0,0,0,0,1
130033,0,0,0,4,0
130035,2,1,0,1,0
130039,0,0,6,14,3
130040,0,0,0,0,1
130043,0,0,0,1,0
130044,0,1,0,0,0
130048,0,0,0,22,1
130049,0,0,0,5,0
130051,1,5,1,13,0
130055,0,2,0,0,0
130056,0,0,0,0,1
130060,0,1,0,0,0
130070,0,1,0,1,0
130074,0,0,0,1,0
130075,0,1,0,0,0
130083,0,1,0,0,0
130092,0,1,0,0,0
130093,0,3,0,0,0
130094,0,2,0,1,0
130096,0,0,0,0,1
130098,10,3,0,0,4
130104,0,0,0,0,10
130105,0,5,2,6,5
130106,0,0,0,0,3
130120,0,0,0,0,1
130121,0,2,0,0,0
130126,2,0,2,8,2
130128,5,10,0,5,12
130129,0,0,0,0,1
130134,0,1,0,0,3
130137,0,0,0,0,6
130142,0,0,0,0,3
130144,0,0,0,5,1
130152,1,0,0,2,0
130155,1,1,0,0,0
130157,0,0,0,0,5
130160,1,12,8,16,4
130164,0,0,0,0,2
130165,0,0,0,0,1
130166,3,7,0,5,5
130170,4,0,4,1,13
130174,8,3,5,12,4
130177,0,0,0,0,4
130178,0,0,0,0,2
130181,0,0,0,0,3
130183,0,0,0,0,1
130186,9,10,2,1,13
130187,0,1,0,0,0
130190,0,1,0,0,0
130191,3,2,3,1,3
130193,0,0,0,0,2
130194,0,0,0,1,0
130195,0,0,0,8,7
130196,0,1,0,7,6
130197,10,22,9,12,3
130198,0,1,0,0,0
130201,0,0,0,0,4
130202,0,0,0,0,2
130206,5,15,0,16,1
130207,0,1,0,1,0
130211,0,0,0,0,2
130212,0,0,0,0,1
130213,0,0,0,0,1
130221,0,0,0,0,3
130224,0,0,0,0,4
130227,0,0,0,0,1
130228,0,0,0,1,0
130229,0,0,0,1,3
130230,0,0,0,8,3
130233,0,0,0,1,0
130234,1,9,0,2,9
130236,1,0,0,0,1
130239,0,0,1,2,0
130243,0,1,0,3,2
130244,0,2,0,0,0
130245,20,7,11,7,2
130246,0,0,0,2,5
130248,0,0,0,2,0
130250,0,0,0,0,1
130251,0,0,0,0,4
130256,5,6,7,6,6
130260,4,2,1,1,2
130262,0,2,2,0,0
130266,0,0,0,1,0
130267,0,4,0,8,4
130268,0,2,0,0,0
130269,0,0,0,0,4
130270,0,0,0,0,1
130274,1,0,0,21,4
130275,0,1,0,0,0
130276,3,0,0,0,1
130279,1,6,5,4,1
130282,0,0,0,7,5
130283,0,0,0,0,1
130284,0,0,0,0,1
130285,0,6,9,0,2
130288,1,0,0,12,6
130292,0,0,0,6,7
130293,1,2,0,1,4
130294,0,1,0,0,0
130295,0,0,0,0,5
130296,1,0,10,0,4
130298,3,3,0,0,7
130305,0,0,0,0,5
130308,0,0,0,3,0
130311,0,1,0,0,8
130312,0,1,0,0,0
130318,0,1,1,1,0
130321,0,0,1,1,0
130322,0,1,0,0,0
130326,0,0,0,0,2
130328,0,0,0,0,2
130329,4,5,0,7,2
130330,1,0,0,1,0
130332,0,0,0,0,1
130335,0,0,0,0,1
130336,0,1,0,0,0
130340,0,0,0,0,1
130342,5,0,8,0,3
130346,0,0,0,0,2
130348,0,0,0,8,1
130355,0,0,0,0,1
130357,0,6,0,4,4
130359,0,0,0,3,2
130362,0,0,0,0,2
130365,0,0,0,10,1
130366,0,0,0,1,0
130368,0,1,1,0,0
130369,0,0,0,11,2
130374,2,6,1,0,0
130375,0,0,0,0,2
130376,0,0,0,0,1
130381,0,0,0,1,0
130382,0,1,0,0,0
130385,7,8,2,0,3
130388,0,0,0,22,0
130395,0,0,0,5,0
130396,0,6,6,0,0
130397,1,0,0,0,0
130404,0,0,0,3,0
130406,4,5,0,0,0
130412,0,0,0,1,0
130413,1,0,0,0,0
130415,1,1,0,0,0
130419,7,3,2,2,0
130421,0,1,0,0,0
130423,0,5,2,0,0
130425,0,0,0,23,2
130426,1,0,0,0,0
130431,76,22,0,1,0
130434,4,2,5,0,0
130436,4,1,2,0,0
130437,0,0,0,13,2
130438,0,11,0,0,0
130439,3,0,0,0,0
130441,0,0,4,15,0
130452,6,4,2,0,0
130453,0,2,0,0,0
130455,1,0,0,0,0
130460,2,0,0,0,0
130464,0,0,0,4,1
130466,6,3,0,0,0
130469,7,3,14,2,0
130470,0,0,8,6,2
130472,2,0,12,1,0
130476,0,0,1,0,0
130477,0,1,2,0,0
130478,2,5,0,0,0
130479,0,1,0,1,0
130481,11,9,0,0,0
130483,0,0,1,0,0
130489,1,1,0,0,0
130490,10,6,1,0,0
130491,0,1,1,0,0
130492,0,2,0,0,0
130499,0,1,0,0,0
130504,0,0,0,3,0
130507,0,1,0,0,0
130508,0,1,5,0,0
130519,2,2,3,0,0
130520,1,3,0,0,0
130521,4,3,0,1,0
130522,1,0,0,0,0
130524,10,2,0,0,0
130526,1,0,0,0,0
130534,3,3,0,0,0
130539,0,2,0,0,0
130541,0,6,4,0,0
130542,3,2,2,1,0
130543,2,3,0,0,0
130546,7,2,3,0,0
130547,0,1,0,0,0
130548,3,1,0,1,0
130555,3,8,0,0,0
130563,0,2,0,0,0
130570,12,1,0,0,0
130571,3,1,0,0,0
130572,0,0,0,3,0
130575,4,1,7,0,0
130576,0,0,0,2,0
130578,1,1,0,0,0
130584,0,9,1,3,0
130586,1,3,0,0,0
130589,0,1,2,0,0
130591,0,2,0,0,0
130592,0,1,0,0,0
130600,0,1,0,0,0
130601,0,1,2,0,0
130603,0,2,0,0,0
130605,3,2,0,0,0
130609,0,2,0,0,0
130612,14,4,0,0,0
130618,2,0,2,0,0
130619,0,2,0,0,0
130620,3,8,4,3,0
130623,0,1,0,0,0
130624,0,0,0,1,0
130631,0,0,3,1,0
130635,2,7,2,6,0
130636,1,0,0,0,0
130637,0,0,4,6,0
130639,12,2,0,0,0
130643,1,0,0,0,0
130644,0,1,0,0,0
130645,0,0,1,0,0
130647,5,4,2,0,0
130649,1,3,0,0,0
130652,0,1,0,0,0
130653,0,2,0,0,0
130654,2,2,0,0,0
130656,0,4,0,0,0
130657,2,1,0,0,0
130658,1,1,0,0,0
130660,3,2,2,0,0
130661,1,1,0,0,0
130662,1,2,0,0,0
130669,0,0,1,0,0
130671,0,0,0,15,1
130675,2,3,0,3,0
130677,2,3,0,0,0
130678,16,8,0,0,0
130680,2,0,0,0,0
130683,23,19,0,1,0
130684,2,1,0,0,0
130689,4,2,0,3,0
130693,0,2,0,0,0
130695,0,0,0,1,0
130698,2,2,0,0,0
130699,0,1,0,0,0
130701,0,3,0,0,0
130713,4,12,0,0,0
130714,0,4,0,0,0
130716,4,1,0,0,0
130718,3,5,6,0,0
130722,0,1,0,0,0
130733,0,1,0,13,0
130740,6,1,0,0,0
130745,10,5,0,0,0
130746,7,9,7,4,0
130751,1,3,2,0,0
130752,0,2,0,0,0
130754,1,1,2,0,0
130756,0,0,32,39,2
130760,0,0,0,1,0
130761,0,1,0,0,0
130763,2,4,1,1,0
130765,0,1,0,0,0
130768,0,0,0,1,0
130775,5,8,4,1,0
130779,2,3,1,0,0
130780,1,0,0,0,0
130788,11,12,3,0,0
130793,0,3,0,0,0
130794,0,0,6,0,0
130800,0,3,0,4,0
130808,13,7,1,1,0
130810,2,4,2,0,0
130811,4,6,4,0,0
130812,5,1,0,0,0
130814,0,1,0,0,0
130816,5,1,0,0,0
130818,0,3,0,0,0
130819,9,4,9,3,0
130821,0,2,0,0,0
130824,0,2,0,0,0
130825,0,3,0,0,0
130826,0,1,0,0,0
130828,4,2,1,0,0
130832,5,3,4,0,0
130835,1,0,0,0,0
130836,1,1,0,0,0
130837,4,1,0,3,0
130839,0,1,0,0,0
130840,0,1,0,0,0
130844,0,0,2,0,0
130845,1,0,0,0,0
130846,1,4,1,0,0
130847,7,9,6,3,0
130848,0,3,0,0,0
130855,1,0,0,0,0
130857,0,1,0,0,0
130860,0,0,0,1,0
130861,1,1,0,0,0
130867,1,0,0,0,0
130870,1,0,1,0,0
130875,0,1,0,0,0
130877,0,1,0,0,0
130879,0,0,1,0,0
130880,3,3,1,0,0
130881,0,0,4,0,0
130883,1,8,0,0,0
130885,5,0,0,0,0
130889,5,0,0,0,0
130892,0,0,0,4,0
130893,0,0,0,3,0
130894,0,3,0,0,0
130898,0,1,0,0,0
130903,0,1,0,0,0
130904,1,3,0,7,0
130905,0,1,6,0,0
130914,0,2,0,0,0
130915,0,3,0,0,0
130922,1,1,0,0,0
130924,0,4,14,8,0
130925,3,1,1,0,0
130928,0,1,0,0,0
130929,0,0,1,6,0
130931,0,0,0,1,0
130933,3,2,0,0,0
130935,0,1,0,0,0
130937,0,0,6,10,0
130943,8,3,2,0,0
130945,1,0,4,0,0
130946,0,2,1,0,0
130947,0,1,1,0,0
130951,1,3,0,0,0
130956,0,0,10,5,0
130957,0,1,0,0,0
130958,3,1,1,1,0
130963,10,12,1,4,0
130967,0,1,0,0,0
130973,4,3,5,0,0
130975,0,1,0,0,0
130978,0,1,0,0,0
130979,0,3,0,0,0
130981,0,1,0,0,0
130986,3,3,1,1,0
130987,0,2,0,0,0
130988,1,0,0,0,0
130989,5,2,3,2,0
130991,0,1,0,0,0
130997,5,5,0,0,0
131001,0,1,0,0,0
131002,0,4,0,0,0
131003,0,1,0,0,0
131006,5,1,0,0,0
131008,4,1,0,0,0
131015,0,0,1,1,0
131016,0,1,0,0,0
131018,0,2,0,0,0
131020,1,0,0,0,0
131021,0,1,0,0,0
131026,0,2,0,0,0
131032,0,1,0,0,0
131034,0,1,0,0,0
131035,0,0,0,3,0
131039,1,1,0,0,0
131041,4,4,0,2,0
131043,2,0,0,0,0
131044,0,0,3,0,0
131045,11,1,0,0,0
131046,0,1,0,0,0
131047,0,1,0,0,0
131053,14,10,3,0,0
131056,0,1,0,0,0
131059,1,0,0,0,0
131060,1,1,0,0,0
131065,1,1,0,0,0
131070,7,9,0,0,0
131075,0,1,0,0,0
131079,3,1,1,0,0
