enrollment_id,percentage_of_module
83412,0.02127659574468085
83413,0.005780346820809248
83415,0.03695150115473441
83416,0.024
83417,0.044
83421,0.012263099219620958
83422,0.032
83425,0.02771362586605081
83429,0.03208556149732621
83435,0.08
83437,0.0011148272017837235
83438,0.008168028004667444
83442,0.17177914110429449
83443,0.005780346820809248
83449,0.0213903743315508
83454,0.016
83456,0.0011668611435239206
83462,0.014245014245014245
83464,0.008
83465,0.017094017094017096
83471,0.046218487394957986
83473,0.18181818181818182
83474,0.02040816326530612
83475,0.0028653295128939827
83478,0.064
83479,0.012263099219620958
83481,0.03455964325529543
83483,0.0017271157167530224
83484,0.014245014245014245
83489,0.003663003663003663
83490,0.003134796238244514
83491,0.0374331550802139
83496,0.0106951871657754
83498,0.013888888888888888
83500,0.1
83506,0.004
83515,0.04609929078014184
83516,0.036
83520,0.07692307692307693
83525,0.02821316614420063
83534,0.15508021390374332
83535,0.016
83536,0.15508021390374332
83545,0.025793650793650792
83547,0.12018140589569161
83548,0.005780346820809248
83549,0.03680981595092025
83556,0.03208556149732621
83561,0.05521472392638037
83568,0.005780346820809248
83576,0.037037037037037035
83578,0.14189189189189189
83579,0.009334889148191364
83582,0.002229654403567447
83588,0.002849002849002849
83590,0.026365348399246705
83592,0.004459308807134894
83597,0.028368794326241134
83598,0.1165644171779141
83599,0.009334889148191364
83601,0.04046242774566474
83604,0.036
83605,0.007001166861143524
83607,0.0213903743315508
83608,0.11560693641618497
83609,0.01098901098901099
83610,0.09219858156028368
83611,0.056
83615,0.012
83617,0.03151862464183381
83620,0.004459308807134894
83625,0.04294478527607362
83628,0.006134969325153374
83632,0.056
83634,0.012269938650306749
83638,0.001984126984126984
83639,0.007001166861143524
83642,0.008918617614269788
83645,0.004667444574095682
83647,0.010638297872340425
83648,0.004
83649,0.039673278879813305
83651,0.004459308807134894
83654,0.0033783783783783786
83656,0.003663003663003663
83657,0.088
83658,0.007001166861143524
83660,0.068
83661,0.072
83664,0.07692307692307693
83668,0.024539877300613498
83670,0.022792022792022793
83671,0.015873015873015872
83672,0.011299435028248588
83673,0.003663003663003663
83674,0.04294478527607362
83677,0.011560693641618497
83678,0.056
83679,0.04081632653061224
83681,0.072
83682,0.2085889570552147
83687,0.0028653295128939827
83688,0.0028653295128939827
83689,0.015873015873015872
83701,0.07563025210084033
83702,0.0213903743315508
83706,0.024943310657596373
83709,0.02849002849002849
83713,0.04054054054054054
83724,0.10122699386503067
83728,0.136
83731,0.15337423312883436
83735,0.015337423312883436
83736,0.06951871657754011
83738,0.012269938650306749
83739,0.03067484662576687
83741,0.024539877300613498
83745,0.006134969325153374
83747,0.022675736961451247
83748,0.07975460122699386
83752,0.03067484662576687
83754,0.03067484662576687
83755,0.22
83756,0.006134969325153374
83758,0.002849002849002849
83759,0.056
83769,0.33689839572192515
83770,0.024
83773,0.006688963210702341
83775,0.0033783783783783786
83782,0.06
83786,0.002229654403567447
83787,0.0053475935828877
83788,0.1657754010695187
83795,0.04195804195804196
83799,0.058823529411764705
83802,0.16042780748663102
83804,0.017191977077363897
83805,0.036
83806,0.0481283422459893
83809,0.003067484662576687
83810,0.0017271157167530224
83812,0.049079754601226995
83813,0.053475935828877004
83814,0.014326647564469915
83816,0.049079754601226995
83818,0.03987730061349693
83820,0.028
83821,0.0053475935828877
83823,0.06748466257668712
83825,0.052
83829,0.0033783783783783786
83831,0.06349206349206349
83832,0.0033444816053511705
83834,0.049079754601226995
83837,0.0374331550802139
83848,0.006134969325153374
83849,0.02824858757062147
83852,0.16042780748663102
83853,0.004201680672268907
83854,0.16083916083916083
83856,0.006134969325153374
83858,0.02771362586605081
83859,0.06748466257668712
83860,0.024526198439241916
83861,0.22297297297297297
83862,0.0053475935828877
83866,0.04294478527607362
83867,0.003067484662576687
83870,0.02005730659025788
83871,0.025787965616045846
83874,0.012269938650306749
83877,0.004
83878,0.012
83879,0.012835472578763127
83881,0.13496932515337423
83883,0.052
83884,0.088
83888,0.148
83896,0.024539877300613498
83898,0.01773049645390071
83906,0.012269938650306749
83908,0.046012269938650305
83910,0.024
83915,0.014245014245014245
83916,0.02027027027027027
83918,0.04
83920,0.042735042735042736
83922,0.0427807486631016
83925,0.012
83929,0.032
83933,0.3356643356643357
83935,0.024
83937,0.014184397163120567
83939,0.0011148272017837235
83944,0.010501750291715286
83947,0.004524886877828055
83948,0.0374331550802139
83952,0.01773049645390071
83953,0.04297994269340974
83957,0.014184397163120567
83964,0.0023094688221709007
83966,0.003067484662576687
83971,0.06
83972,0.0070921985815602835
83980,0.012269938650306749
83983,0.005698005698005698
83986,0.028
83988,0.04294478527607362
83989,0.060810810810810814
83997,0.06779661016949153
83999,0.03067484662576687
84000,0.006993006993006993
84002,0.005698005698005698
84006,0.006134969325153374
84013,0.005494505494505495
84015,0.001984126984126984
84018,0.012
84029,0.18181818181818182
84032,0.006134969325153374
84037,0.014492753623188406
84043,0.002333722287047841
84044,0.0011148272017837235
84046,0.014245014245014245
84049,0.024539877300613498
84053,0.003968253968253968
84055,0.003766478342749529
84057,0.024822695035460994
84061,0.01680672268907563
84065,0.049079754601226995
84072,0.006134969325153374
84074,0.049079754601226995
84078,0.07975460122699386
84079,0.02448210922787194
84085,0.003968253968253968
84087,0.0033783783783783786
84088,0.005494505494505495
84090,0.03208556149732621
84091,0.002229654403567447
84092,0.002229654403567447
84093,0.0011148272017837235
84094,0.04843304843304843
84096,0.006134969325153374
84098,0.004524886877828055
84100,0.04
84101,0.08021390374331551
84103,0.04
84105,0.06417112299465241
84106,0.0045351473922902496
84113,0.024
84118,0.024
84123,0.0481283422459893
84125,0.03680981595092025
84126,0.024
84127,0.03067484662576687
84129,0.002849002849002849
84136,0.06227106227106227
84140,0.06417112299465241
84151,0.048
84153,0.02564102564102564
84160,0.049886621315192746
84165,0.03900709219858156
84166,0.07975460122699386
84167,0.018404907975460124
84170,0.006756756756756757
84171,0.0427807486631016
84174,0.19786096256684493
84186,0.060209424083769635
84189,0.03664921465968586
84190,0.020942408376963352
84191,0.02356020942408377
84192,0.020942408376963352
84197,0.002617801047120419
84198,0.041884816753926704
84200,0.02356020942408377
84201,0.010471204188481676
84203,0.015706806282722512
84209,0.03926701570680628
84211,0.002617801047120419
84213,0.010471204188481676
84216,0.002617801047120419
84218,0.007853403141361256
84221,0.013089005235602094
84222,0.002617801047120419
84223,0.005235602094240838
84226,0.002617801047120419
84229,0.002617801047120419
84230,0.002617801047120419
84231,0.002617801047120419
84234,0.002617801047120419
84235,0.005235602094240838
84239,0.010471204188481676
84243,0.002617801047120419
84245,0.002617801047120419
84246,0.01832460732984293
84248,0.005235602094240838
84253,0.020942408376963352
84260,0.047244094488188976
84265,0.007874015748031496
84266,0.007874015748031496
84269,0.015748031496062992
84275,0.047244094488188976
84283,0.007874015748031496
84287,0.03937007874015748
84288,0.08661417322834646
84296,0.007957559681697613
84301,0.004347826086956522
84302,0.1956521739130435
84308,0.06521739130434782
84310,0.05305039787798409
84311,0.10869565217391304
84320,0.034782608695652174
84323,0.01856763925729443
84326,0.06521739130434782
84329,0.023872679045092837
84332,0.023872679045092837
84334,0.08260869565217391
84335,0.004347826086956522
84336,0.01856763925729443
84338,0.01856763925729443
84350,0.010610079575596816
84351,0.002652519893899204
84353,0.030434782608695653
84355,0.010610079575596816
84357,0.013262599469496022
84359,0.010610079575596816
84361,0.004347826086956522
84364,0.05652173913043478
84366,0.24782608695652175
84367,0.02608695652173913
84380,0.021739130434782608
84381,0.008695652173913044
84386,0.03713527851458886
84390,0.010610079575596816
84391,0.004347826086956522
84394,0.017391304347826087
84397,0.030434782608695653
84398,0.013262599469496022
84400,0.05652173913043478
84401,0.034482758620689655
84403,0.22608695652173913
84404,0.11304347826086956
84405,0.05652173913043478
84406,0.042440318302387266
84409,0.021739130434782608
84411,0.002652519893899204
84416,0.004347826086956522
84417,0.06086956521739131
84419,0.01856763925729443
84424,0.004347826086956522
84429,0.011299435028248588
84435,0.04609929078014184
84436,0.006993006993006993
84437,0.02147239263803681
84441,0.004667444574095682
84445,0.05521472392638037
84446,0.006134969325153374
84448,0.12299465240641712
84450,0.07701283547257877
84452,0.0011148272017837235
84453,0.03761755485893417
84458,0.027491408934707903
84461,0.12883435582822086
84462,0.0033783783783783786
84468,0.01718213058419244
84469,0.02040816326530612
84471,0.041237113402061855
84472,0.12299465240641712
84473,0.11042944785276074
84474,0.147024504084014
84475,0.022792022792022793
84476,0.06951871657754011
84477,0.11764705882352941
84478,0.0830945558739255
84484,0.018404907975460124
84485,0.012269938650306749
84489,0.019943019943019943
84490,0.1411901983663944
84497,0.010501750291715286
84498,0.024539877300613498
84500,0.13496932515337423
84502,0.004459308807134894
84506,0.23024054982817868
84508,0.015169194865810968
84509,0.017094017094017096
84510,0.09815950920245399
84512,0.025670945157526253
84519,0.013986013986013986
84520,0.003067484662576687
84522,0.0011668611435239206
84523,0.027607361963190184
84527,0.011396011396011397
84528,0.003436426116838488
84529,0.11042944785276074
84530,0.13496932515337423
84535,0.03067484662576687
84538,0.0069084628670120895
84539,0.03680981595092025
84541,0.24263038548752835
84545,0.011148272017837236
84548,0.0011668611435239206
84554,0.03067484662576687
84556,0.04195804195804196
84564,0.01560758082497213
84565,0.05413105413105413
84566,0.03067484662576687
84567,0.04294478527607362
84573,0.0018832391713747645
84577,0.014245014245014245
84581,0.17687074829931973
84584,0.018404907975460124
84587,0.02147239263803681
84588,0.049079754601226995
84589,0.06417112299465241
84595,0.017191977077363897
84598,0.0736196319018405
84600,0.002333722287047841
84603,0.02147239263803681
84604,0.008547008547008548
84605,0.0018832391713747645
84612,0.002849002849002849
84614,0.053475935828877004
84619,0.05698005698005698
84623,0.04895104895104895
84624,0.11042944785276074
84629,0.02849002849002849
84630,0.004524886877828055
84634,0.007001166861143524
84638,0.011396011396011397
84639,0.12269938650306748
84642,0.02005730659025788
84645,0.039886039886039885
84648,0.014245014245014245
84653,0.02027027027027027
84659,0.04843304843304843
84660,0.006134969325153374
84662,0.0033783783783783786
84666,0.13986013986013987
84669,0.0106951871657754
84677,0.06748466257668712
84680,0.0018832391713747645
84681,0.004201680672268907
84683,0.006993006993006993
84684,0.002849002849002849
84685,0.0017271157167530224
84689,0.0017271157167530224
84691,0.010309278350515464
84693,0.0481283422459893
84699,0.006993006993006993
84702,0.02364864864864865
84704,0.006134969325153374
84709,0.013513513513513514
84711,0.0017271157167530224
84713,0.1746031746031746
84719,0.002849002849002849
84724,0.006134969325153374
84736,0.014326647564469915
84737,0.060263653483992465
84739,0.09684947491248541
84740,0.03067484662576687
84741,0.03680981595092025
84745,0.028368794326241134
84749,0.008918617614269788
84752,0.022598870056497175
84757,0.012269938650306749
84759,0.014245014245014245
84760,0.03167420814479638
84763,0.0106951871657754
84770,0.22085889570552147
84772,0.03496503496503497
84774,0.006134969325153374
84775,0.16905444126074498
84779,0.1099290780141844
84780,0.0057306590257879654
84781,0.0022675736961451248
84783,0.014326647564469915
84786,0.0962566844919786
84787,0.0053475935828877
84789,0.024822695035460994
84790,0.006134969325153374
84792,0.006756756756756757
84795,0.010638297872340425
84797,0.011396011396011397
84798,0.014184397163120567
84799,0.0022675736961451248
84800,0.009070294784580499
84806,0.030927835051546393
84811,0.006134969325153374
84817,0.01773049645390071
84821,0.014326647564469915
84825,0.03374233128834356
84827,0.015873015873015872
84828,0.02364864864864865
84833,0.0035460992907801418
84836,0.011148272017837236
84838,0.0374331550802139
84841,0.11564625850340136
84842,0.08021390374331551
84847,0.14189189189189189
84848,0.010135135135135136
84849,0.03133903133903134
84850,0.12607449856733524
84851,0.1099290780141844
84852,0.1360544217687075
84855,0.0011668611435239206
84857,0.012269938650306749
84858,0.027607361963190184
84861,0.08108108108108109
84866,0.012835472578763127
84868,0.09090909090909091
84872,0.020785219399538105
84874,0.13803680981595093
84882,0.014245014245014245
84885,0.06134969325153374
84886,0.013377926421404682
84887,0.1497326203208556
84892,0.08390022675736962
84895,0.008547008547008548
84897,0.10695187165775401
84901,0.01773049645390071
84906,0.027149321266968326
84910,0.0022675736961451248
84912,0.007001166861143524
84915,0.009070294784580499
84916,0.06748466257668712
84918,0.01680672268907563
84921,0.03496503496503497
84923,0.003436426116838488
84925,0.02100840336134454
84927,0.2116564417177914
84929,0.002849002849002849
84931,0.009416195856873822
84937,0.03567447045707915
84939,0.04843304843304843
84945,0.06951871657754011
84947,0.06951871657754011
84950,0.0427807486631016
84951,0.002229654403567447
84960,0.010309278350515464
84964,0.10429447852760736
84968,0.03374233128834356
84973,0.09815950920245399
84974,0.027491408934707903
84977,0.03500583430571762
84983,0.0011148272017837235
84984,0.024822695035460994
84990,0.26380368098159507
84993,0.005834305717619603
84994,0.0213903743315508
84997,0.037037037037037035
85003,0.018404907975460124
85007,0.0374331550802139
85008,0.3343558282208589
85010,0.012263099219620958
85012,0.055944055944055944
85013,0.09090909090909091
85014,0.04294478527607362
85023,0.05413105413105413
85024,0.029411764705882353
85025,0.016891891891891893
85027,0.014245014245014245
85028,0.06134969325153374
85031,0.0481283422459893
85033,0.058823529411764705
85040,0.294478527607362
85041,0.0427807486631016
85042,0.23006134969325154
85046,0.03496503496503497
85047,0.0053475935828877
85048,0.0011148272017837235
85050,0.03496503496503497
85051,0.015337423312883436
85067,0.0053475935828877
85076,0.02127659574468085
85077,0.08751458576429405
85079,0.022922636103151862
85083,0.02040816326530612
85085,0.017837235228539576
85086,0.02564102564102564
85100,0.06134969325153374
85104,0.0045351473922902496
85108,0.015337423312883436
85110,0.027149321266968326
85111,0.006993006993006993
85117,0.008595988538681949
85119,0.011396011396011397
85120,0.04011461318051576
85128,0.02197802197802198
85129,0.027972027972027972
85130,0.06134969325153374
85136,0.034013605442176874
85142,0.017837235228539576
85144,0.018475750577367205
85149,0.012605042016806723
85151,0.0018832391713747645
85152,0.0022675736961451248
85160,0.018404907975460124
85164,0.006134969325153374
85167,0.0053475935828877
85180,0.0023094688221709007
85181,0.004524886877828055
85182,0.0033783783783783786
85183,0.10160427807486631
85185,0.01718213058419244
85191,0.07446808510638298
85195,0.12883435582822086
85197,0.0374331550802139
85198,0.011299435028248588
85201,0.0011668611435239206
85204,0.03496503496503497
85205,0.05154639175257732
85215,0.009404388714733543
85216,0.0427807486631016
85218,0.014326647564469915
85221,0.0033783783783783786
85223,0.03680981595092025
85225,0.008168028004667444
85229,0.03067484662576687
85231,0.03067484662576687
85233,0.003436426116838488
85240,0.011337868480725623
85241,0.006134969325153374
85247,0.023411371237458192
85248,0.13903743315508021
85250,0.05730659025787966
85252,0.03436426116838488
85256,0.06779661016949153
85258,0.014245014245014245
85259,0.011337868480725623
85266,0.15337423312883436
85267,0.002849002849002849
85272,0.018832391713747645
85278,0.0022675736961451248
85280,0.03208556149732621
85281,0.018404907975460124
85285,0.003436426116838488
85288,0.018404907975460124
85290,0.0022675736961451248
85291,0.006134969325153374
85292,0.0106951871657754
85294,0.003067484662576687
85299,0.018140589569160998
85301,0.08588957055214724
85307,0.0035460992907801418
85308,0.020618556701030927
85314,0.006134969325153374
85315,0.006756756756756757
85319,0.004524886877828055
85320,0.013986013986013986
85324,0.023094688221709007
85326,0.0374331550802139
85329,0.0035460992907801418
85344,0.015873015873015872
85348,0.002849002849002849
85350,0.005698005698005698
85352,0.010501750291715286
85355,0.022922636103151862
85360,0.10283687943262411
85362,0.02127659574468085
85363,0.1174785100286533
85367,0.02262443438914027
85368,0.027149321266968326
85371,0.049079754601226995
85374,0.006134969325153374
85380,0.07983193277310924
85381,0.10638297872340426
85384,0.0782122905027933
85385,0.15833333333333333
85386,0.10833333333333334
85389,0.14583333333333334
85391,0.25
85393,0.004166666666666667
85394,0.12916666666666668
85399,0.10416666666666667
85405,0.025
85406,0.22083333333333333
85407,0.06666666666666667
85408,0.08222811671087533
85412,0.005305039787798408
85416,0.03333333333333333
85419,0.30833333333333335
85420,0.1452513966480447
85427,0.29583333333333334
85433,0.14583333333333334
85438,0.04509283819628647
85441,0.1125
85448,0.22083333333333333
85452,0.15
85456,0.08333333333333333
85457,0.016666666666666666
85461,0.16666666666666666
85464,0.03183023872679045
85465,0.058333333333333334
85466,0.25416666666666665
85467,0.05416666666666667
85469,0.15
85473,0.25
85476,0.3333333333333333
85477,0.1
85479,0.09583333333333334
85480,0.20416666666666666
85481,0.0375
85485,0.07916666666666666
85486,0.061452513966480445
85489,0.1375
85493,0.4692737430167598
85494,0.041666666666666664
85501,0.15
85503,0.061452513966480445
85507,0.025
85508,0.004347826086956522
85512,0.3333333333333333
85522,0.13043478260869565
85523,0.1375
85527,0.002652519893899204
85530,0.0375
85539,0.05416666666666667
85540,0.10833333333333334
85544,0.05416666666666667
85547,0.32083333333333336
85550,0.008333333333333333
85552,0.041666666666666664
85554,0.18333333333333332
85557,0.2125
85563,0.3
85568,0.004166666666666667
85570,0.0875
85578,0.008333333333333333
85583,0.20833333333333334
85585,0.15416666666666667
85589,0.175
85591,0.09583333333333334
85592,0.0446927374301676
85593,0.02608695652173913
85594,0.002652519893899204
85595,0.09166666666666666
85596,0.11731843575418995
85597,0.16666666666666666
85599,0.020833333333333332
85601,0.0625
85603,0.10833333333333334
85604,0.22083333333333333
85605,0.275
85610,0.1375
85614,0.058333333333333334
85616,0.2875
85621,0.008333333333333333
85624,0.04774535809018567
85631,0.025
85632,0.08333333333333333
85633,0.19583333333333333
85634,0.1875
85637,0.058333333333333334
85638,0.09583333333333334
85639,0.041666666666666664
85641,0.24583333333333332
85642,0.00558659217877095
85646,0.1375
85648,0.1375
85649,0.020833333333333332
85652,0.17916666666666667
85653,0.0625
85654,0.017391304347826087
85656,0.10833333333333334
85659,0.027932960893854747
85660,0.05570291777188329
85661,0.025
85662,0.14166666666666666
85668,0.05027932960893855
85672,0.05416666666666667
85676,0.01675977653631285
85677,0.23333333333333334
85680,0.04583333333333333
85683,0.13333333333333333
85685,0.09583333333333334
85689,0.004166666666666667
85690,0.09166666666666666
85692,0.075
85693,0.22083333333333333
85700,0.1375
85701,0.013043478260869565
85702,0.20833333333333334
85711,0.07083333333333333
85713,0.013262599469496022
85715,0.3541666666666667
85717,0.1125
85718,0.24166666666666667
85719,0.0625
85721,0.0625
85725,0.0335195530726257
85732,0.31666666666666665
85735,0.17083333333333334
85739,0.23333333333333334
85743,0.07916666666666666
85749,0.004166666666666667
85750,0.29583333333333334
85752,0.09283819628647215
85754,0.2125
85756,0.32916666666666666
85758,0.029166666666666667
85762,0.020833333333333332
85764,0.15833333333333333
85769,0.2916666666666667
85770,0.05
85775,0.06666666666666667
85776,0.016666666666666666
85779,0.002652519893899204
85780,0.008333333333333333
85782,0.029177718832891247
85784,0.15416666666666667
85786,0.03333333333333333
85790,0.058333333333333334
85791,0.004166666666666667
85794,0.2625
85798,0.10833333333333334
85799,0.07916666666666666
85802,0.12083333333333333
85803,0.05027932960893855
85805,0.15833333333333333
85806,0.275
85816,0.21666666666666667
85817,0.021739130434782608
85818,0.004166666666666667
85820,0.12916666666666668
85821,0.39166666666666666
85825,0.05416666666666667
85826,0.007957559681697613
85827,0.030434782608695653
85835,0.21666666666666667
85839,0.025
85840,0.14166666666666666
85841,0.40782122905027934
85842,0.0223463687150838
85844,0.17083333333333334
85848,0.1125
85855,0.029166666666666667
85858,0.004166666666666667
85859,0.029166666666666667
85862,0.007957559681697613
85866,0.35195530726256985
85869,0.2956730769230769
85870,0.1875
85872,0.17916666666666667
85876,0.1125
85878,0.01201923076923077
85879,0.016666666666666666
85884,0.30869565217391304
85891,0.4182692307692308
85896,0.007211538461538462
85897,0.04326923076923077
85898,0.14166666666666666
85899,0.036057692307692304
85902,0.014423076923076924
85907,0.4301675977653631
85909,0.058333333333333334
85912,0.002403846153846154
85919,0.0875
85921,0.016666666666666666
85922,0.35833333333333334
85923,0.01201923076923077
85926,0.375
85927,0.0391304347826087
85934,0.14583333333333334
85935,0.2791666666666667
85938,0.12916666666666668
85940,0.055288461538461536
85941,0.029166666666666667
85943,0.13333333333333333
85944,0.0375
85949,0.058333333333333334
85950,0.007211538461538462
85958,0.002403846153846154
85960,0.09134615384615384
85963,0.3416666666666667
85964,0.225
85966,0.2791666666666667
85969,0.002403846153846154
85972,0.02608695652173913
85974,0.025
85977,0.014423076923076924
85978,0.14583333333333334
85979,0.025
85987,0.05416666666666667
85990,0.021220159151193633
85996,0.019230769230769232
85999,0.026442307692307692
86003,0.036057692307692304
86005,0.30416666666666664
86015,0.19166666666666668
86017,0.20416666666666666
86019,0.08653846153846154
86020,0.1125
86025,0.014423076923076924
86026,0.25
86028,0.10576923076923077
86029,0.17916666666666667
86035,0.04583333333333333
86036,0.15833333333333333
86038,0.016666666666666666
86040,0.3918269230769231
86042,0.021634615384615384
86043,0.13333333333333333
86047,0.026442307692307692
86048,0.029166666666666667
86050,0.20432692307692307
86051,0.2875
86053,0.0375
86055,0.002652519893899204
86057,0.12083333333333333
86061,0.1
86062,0.20869565217391303
86067,0.38461538461538464
86080,0.36538461538461536
86082,0.1778846153846154
86085,0.2708333333333333
86088,0.14583333333333334
86090,0.004166666666666667
86095,0.31666666666666665
86108,0.01201923076923077
86110,0.038461538461538464
86111,0.275
86112,0.02403846153846154
86115,0.009615384615384616
86116,0.2
86117,0.03365384615384615
86119,0.02403846153846154
86120,0.3629807692307692
86121,0.06521739130434782
86125,0.025
86127,0.014423076923076924
86130,0.057692307692307696
86133,0.036057692307692304
86135,0.09615384615384616
86138,0.0375
86139,0.2
86142,0.026442307692307692
86146,0.05
86147,0.19583333333333333
86149,0.11538461538461539
86154,0.10817307692307693
86160,0.004807692307692308
86169,0.036057692307692304
86173,0.07211538461538461
86175,0.13966480446927373
86179,0.11057692307692307
86182,0.004166666666666667
86184,0.09375
86186,0.02403846153846154
86187,0.2375
86192,0.04326923076923077
86195,0.05048076923076923
86197,0.09166666666666666
86198,0.0375
86202,0.225
86203,0.3375
86206,0.10416666666666667
86214,0.0893854748603352
86215,0.004347826086956522
86219,0.075
86221,0.029166666666666667
86223,0.036057692307692304
86224,0.036057692307692304
86228,0.03333333333333333
86231,0.09166666666666666
86233,0.3269230769230769
86235,0.02403846153846154
86237,0.30833333333333335
86239,0.002652519893899204
86243,0.3875
86245,0.325
86250,0.2375
86252,0.007957559681697613
86253,0.014423076923076924
86254,0.04782608695652174
86255,0.028846153846153848
86256,0.025
86257,0.4301675977653631
86259,0.029166666666666667
86260,0.1625
86262,0.03365384615384615
86263,0.01201923076923077
86271,0.13333333333333333
86273,0.29086538461538464
86274,0.3128491620111732
86275,0.055865921787709494
86276,0.014423076923076924
86277,0.00558659217877095
86279,0.10833333333333334
86283,0.034782608695652174
86285,0.01201923076923077
86287,0.15
86289,0.00558659217877095
86291,0.004347826086956522
86295,0.05
86298,0.3333333333333333
86299,0.16666666666666666
86301,0.05416666666666667
86309,0.15144230769230768
86314,0.0335195530726257
86315,0.12916666666666668
86317,0.0375
86328,0.4
86332,0.10833333333333334
86336,0.004807692307692308
86337,0.11298076923076923
86348,0.0625
86353,0.004166666666666667
86356,0.31009615384615385
86357,0.2125
86358,0.3625
86361,0.021739130434782608
86368,0.10833333333333334
86370,0.004166666666666667
86372,0.225
86373,0.0375
86374,0.32916666666666666
86375,0.26666666666666666
86376,0.0375
86377,0.00558659217877095
86379,0.4
86381,0.00558659217877095
86386,0.1201923076923077
86392,0.002403846153846154
86394,0.3004807692307692
86395,0.0875
86399,0.06666666666666667
86402,0.13333333333333333
86403,0.036057692307692304
86406,0.008695652173913044
86407,0.021739130434782608
86410,0.09583333333333334
86412,0.13333333333333333
86413,0.31666666666666665
86415,0.20416666666666666
86418,0.24166666666666667
86419,0.16105769230769232
86420,0.15384615384615385
86421,0.0446927374301676
86426,0.04567307692307692
86428,0.38333333333333336
86429,0.11778846153846154
86431,0.29583333333333334
86432,0.19471153846153846
86437,0.3333333333333333
86438,0.21666666666666667
86440,0.2125
86441,0.03333333333333333
86446,0.0375
86448,0.026442307692307692
86450,0.052884615384615384
86452,0.08653846153846154
86453,0.2
86454,0.2875
86458,0.021634615384615384
86459,0.028846153846153848
86460,0.055288461538461536
86461,0.004347826086956522
86465,0.20432692307692307
86466,0.24166666666666667
86468,0.025
86469,0.058333333333333334
86472,0.019230769230769232
86474,0.08173076923076923
86475,0.14583333333333334
86478,0.3625
86479,0.021739130434782608
86485,0.03365384615384615
86490,0.2791666666666667
86491,0.06086956521739131
86494,0.004166666666666667
86499,0.02403846153846154
86503,0.04583333333333333
86505,0.075
86509,0.05
86513,0.004166666666666667
86517,0.3375
86518,0.24166666666666667
86520,0.10576923076923077
86524,0.03333333333333333
86526,0.07916666666666666
86528,0.020833333333333332
86533,0.5139664804469274
86534,0.009615384615384616
86540,0.040865384615384616
86541,0.008333333333333333
86542,0.055288461538461536
86544,0.22916666666666666
86547,0.028846153846153848
86548,0.009615384615384616
86550,0.2791666666666667
86555,0.375
86559,0.036057692307692304
86561,0.026442307692307692
86562,0.0985576923076923
86564,0.004166666666666667
86569,0.04326923076923077
86570,0.3701923076923077
86571,0.030434782608695653
86575,0.30416666666666664
86578,0.01201923076923077
86581,0.03333333333333333
86582,0.37916666666666665
86583,0.3541666666666667
86585,0.041666666666666664
86588,0.029166666666666667
86589,0.09615384615384616
86592,0.05027932960893855
86594,0.04567307692307692
86595,0.0125
86596,0.21666666666666667
86601,0.25
86604,0.24166666666666667
86608,0.075
86609,0.004807692307692308
86615,0.15833333333333333
86618,0.1875
86620,0.17083333333333334
86622,0.002652519893899204
86623,0.2644230769230769
86629,0.1875
86630,0.23333333333333334
86631,0.3416666666666667
86633,0.004347826086956522
86638,0.19583333333333333
86640,0.1125
86643,0.0375
86646,0.44471153846153844
86649,0.1375
86650,0.23333333333333334
86651,0.014423076923076924
86654,0.41586538461538464
86661,0.07451923076923077
86663,0.31666666666666665
86666,0.08333333333333333
86675,0.20416666666666666
86676,0.15416666666666667
86686,0.11666666666666667
86687,0.014423076923076924
86688,0.09583333333333334
86689,0.0625
86691,0.1375
86692,0.014423076923076924
86696,0.0985576923076923
86698,0.17083333333333334
86703,0.3375
86704,0.03125
86706,0.2708333333333333
86708,0.016826923076923076
86711,0.4166666666666667
86721,0.00558659217877095
86725,0.07916666666666666
86730,0.004347826086956522
86731,0.3217391304347826
86734,0.17307692307692307
86738,0.1466346153846154
86742,0.002652519893899204
86748,0.0670391061452514
86749,0.275
86751,0.08173076923076923
86752,0.002652519893899204
86753,0.25833333333333336
86754,0.15833333333333333
86756,0.11057692307692307
86757,0.3458333333333333
86758,0.2708333333333333
86761,0.24166666666666667
86765,0.2708333333333333
86766,0.02608695652173913
86771,0.20416666666666666
86772,0.01201923076923077
86778,0.25833333333333336
86782,0.041666666666666664
86783,0.2875
86785,0.040865384615384616
86787,0.041666666666666664
86789,0.09134615384615384
86794,0.01201923076923077
86796,0.125
86799,0.025
86802,0.15865384615384615
86803,0.24583333333333332
86804,0.2620192307692308
86808,0.17083333333333334
86814,0.004347826086956522
86818,0.2875
86824,0.041666666666666664
86827,0.0875
86830,0.2125
86836,0.016826923076923076
86839,0.03333333333333333
86845,0.3125
86853,0.275
86855,0.4581005586592179
86856,0.016826923076923076
86858,0.175
86863,0.07692307692307693
86864,0.1375
86866,0.35
86867,0.09583333333333334
86868,0.004166666666666667
86876,0.2
86877,0.21634615384615385
86879,0.10576923076923077
86880,0.03125
86883,0.00558659217877095
86888,0.004347826086956522
86891,0.09583333333333334
86894,0.024539877300613498
86898,0.006756756756756757
86901,0.01098901098901099
86903,0.005834305717619603
86907,0.003067484662576687
86909,0.0035460992907801418
86910,0.017094017094017096
86912,0.09574468085106383
86914,0.04
86916,0.0035460992907801418
86917,0.003067484662576687
86919,0.003663003663003663
86921,0.011668611435239206
86922,0.04
86926,0.044
86931,0.036
86932,0.05521472392638037
86933,0.032
86936,0.07975460122699386
